frame,phase,frameMs,dispatchMs,taskSumMs,taskMaxMs,tasks,threads,waitMs,afterLastTaskMs,balanceRatio
28,receiver_stage,45.632043,16.037555,64.324974,15.840413,8,8,15.89427,0.057326,0.5076017746506988
28,face_fill,45.632043,0.135354,0.003921,0.00184,8,1,0.00013,0.077272,0.26637228260869567
28,mesh_fill,45.632043,0.178594,0.027071,0.01055,8,2,0.00011,0.073061,0.3207464454976303
29,view_projection,48.369453,3.970987,27.566697,3.791051,8,8,3.829844,0.048471,0.908939796642145
29,view_scores,48.369453,2.085527,13.42091,1.944589,8,8,1.933233,0.05294,0.8627086494884009
29,receiver_stage,48.369453,15.153136,77.704966,14.927214,8,8,14.995382,0.079026,0.650698834357168
29,face_fill,48.369453,0.128883,0.0022,0.00165,8,1,0.00014,0.081961,0.16666666666666669
29,mesh_fill,48.369453,0.205575,0.06052,0.03086,8,2,0.00013,0.065086,0.2451393389500972
30,view_projection,45.047512,3.038397,19.646759,2.806731,8,8,2.895184,0.065602,0.8749840561849354
30,view_scores,45.047512,3.282158,20.098411,3.067858,8,8,3.114774,0.109642,0.8189105802810951
30,receiver_stage,45.047512,14.552381,70.36358,14.317155,8,8,14.410078,0.04554,0.6143292784076166
30,face_fill,45.047512,0.139223,0.00302,0.00214,8,1,0.00012,0.080186,0.1764018691588785
30,mesh_fill,45.047512,0.165324,0.0275,0.01022,8,2,0.00019,0.080221,0.33635029354207435
31,view_projection,44.278899,3.968977,29.017771,3.801147,8,8,3.844764,0.049721,0.9542439097988055
31,view_scores,44.278899,2.384305,14.981991,2.283608,8,8,2.240601,0.048846,0.8200833396099506
31,receiver_stage,44.278899,15.69478,72.162937,15.494494,8,8,15.548506,0.05341,0.582165969730925
31,face_fill,44.278899,0.123973,0.00188,0.00123,8,1,0.00015,0.078416,0.19105691056910568
31,mesh_fill,44.278899,0.166134,0.040671,0.011811,8,4,0.00011,0.027884,0.43043561087122173
