frame,rootIndex,task,thread,startMs,endMs,durationMs,fitCalls,fitMs,pointwiseCalls,pointwiseMs
4,126,receiver_stage/5,4,21.674273,21.91053,0.236257,7,0.207775,0,0.0
4,131,receiver_stage/5,4,21.91061,22.170397,0.259787,7,0.234895,0,0.0
4,138,receiver_stage/5,4,22.170498,22.532738,0.36224,7,0.323167,0,0.0
4,146,receiver_stage/5,4,22.532868,22.645621,0.112753,7,0.091152,0,0.0
4,150,receiver_stage/5,4,22.645731,22.879878,0.234147,7,0.213565,0,0.0
4,157,receiver_stage/5,4,22.879978,22.997701,0.117723,7,0.097773,0,0.0
4,0,receiver_stage/0,5,11.826272,13.399947,1.573675,4,0.535185,1,0.524165
4,12,receiver_stage/0,5,13.399987,15.428206,2.028219,7,1.612956,1,0.243157
4,23,receiver_stage/0,5,15.428366,15.644302,0.215936,7,0.096142,0,0.0
4,26,receiver_stage/0,5,15.644502,20.816682,5.17218,8,3.44775,4,1.598305
4,98,receiver_stage/0,5,20.816742,20.960796,0.144054,7,0.108722,0,0.0
4,104,receiver_stage/0,5,20.960936,21.08495,0.124014,7,0.099773,0,0.0
4,110,receiver_stage/0,5,21.08528,21.305306,0.220026,7,0.188905,0,0.0
4,116,receiver_stage/0,5,21.306037,21.527633,0.221596,7,0.201356,0,0.0
4,122,receiver_stage/0,5,21.527793,21.866843,0.33905,7,0.30176,0,0.0
4,129,receiver_stage/0,5,21.866903,22.091949,0.225046,7,0.201675,0,0.0
4,134,receiver_stage/0,5,22.092029,22.303405,0.211376,7,0.187036,0,0.0
4,140,receiver_stage/0,5,22.303435,22.512131,0.208696,7,0.185635,0,0.0
4,145,receiver_stage/0,5,22.512231,22.681546,0.169315,7,0.140524,0,0.0
4,152,receiver_stage/0,5,22.681596,22.82414,0.142544,7,0.116572,0,0.0
4,155,receiver_stage/0,5,22.82424,22.940494,0.116254,7,0.095432,0,0.0
4,1,receiver_stage/2,6,11.877444,12.545413,0.667969,4,0.323798,0,0.0
4,9,receiver_stage/2,6,12.545443,14.662905,2.117462,7,1.467573,1,0.517685
4,16,receiver_stage/2,6,14.663055,16.825807,2.162752,7,1.279724,1,0.726431
4,31,receiver_stage/2,6,16.826527,17.837392,1.010865,7,0.386051,1,0.541311
4,43,receiver_stage/2,6,17.837472,18.025007,0.187535,7,0.150404,0,0.0
4,45,receiver_stage/2,6,18.025327,18.137571,0.112244,7,0.091303,0,0.0
4,47,receiver_stage/2,6,18.137661,18.412419,0.274758,7,0.243308,0,0.0
4,50,receiver_stage/2,6,18.412529,18.701297,0.288768,7,0.263345,0,0.0
4,53,receiver_stage/2,6,18.701357,18.941874,0.240517,7,0.217927,0,0.0
