frame,phase,task,thread,startMs,endMs,durationMs
6,view_projection,view_projection/6,7,0.213641,3.917558,3.703917
6,view_projection,view_projection/3,8,0.158939,3.28688,3.127941
6,view_projection,view_projection/5,9,0.186465,3.058798,2.872333
6,view_scores,view_scores/3,2,4.133994,9.476779,5.342785
6,view_scores,view_scores/5,3,4.191767,9.262158,5.070391
6,view_scores,view_scores/6,4,4.205037,9.172141,4.967104
6,view_scores,view_scores/0,5,4.088263,10.602542,6.514279
6,view_scores,view_scores/1,6,4.096778,9.639659,5.542881
6,view_scores,view_scores/7,7,4.223652,8.678047,4.454395
6,view_scores,view_scores/4,8,4.1543,9.601178,5.446878
6,view_scores,view_scores/2,9,4.120724,9.630994,5.51027
6,receiver_stage,receiver_stage/3,2,13.076563,33.437068,20.360505
6,receiver_stage,receiver_stage/2,3,13.063513,28.82468,15.761167
6,receiver_stage,receiver_stage/1,4,13.027472,28.786449,15.758977
6,receiver_stage,receiver_stage/7,5,13.135536,28.863312,15.727776
6,receiver_stage,receiver_stage/6,6,13.122836,28.879087,15.756251
6,receiver_stage,receiver_stage/0,7,12.981145,28.870236,15.889091
6,receiver_stage,receiver_stage/4,8,13.090179,29.13757,16.047391
6,receiver_stage,receiver_stage/5,9,13.10802,30.794638,17.686618
6,donor_stage,donor_stage/7,2,33.83999,44.970073,11.130083
6,donor_stage,donor_stage/1,3,33.666576,37.033914,3.367338
6,donor_stage,donor_stage/0,4,33.636444,36.911389,3.274945
6,donor_stage,donor_stage/2,5,33.700711,37.537323,3.836612
6,donor_stage,donor_stage/4,6,33.769399,38.002022,4.232623
6,donor_stage,donor_stage/3,7,33.737888,38.034207,4.296319
6,donor_stage,donor_stage/5,8,33.799615,38.064673,4.265058
6,donor_stage,donor_stage/6,9,33.829061,38.768844,4.939783
6,face_fill,face_fill/0,4,46.993032,46.994162,0.00113
6,face_fill,face_fill/1,4,46.995032,46.995162,0.00013
6,face_fill,face_fill/2,4,46.995322,46.995422,0.0001
6,face_fill,face_fill/3,4,46.999872,46.999942,7e-05
6,face_fill,face_fill/4,4,47.000032,47.000152,0.00012
6,face_fill,face_fill/5,4,47.000422,47.000472,5e-05
6,face_fill,face_fill/6,4,47.000532,47.000722,0.00019
6,face_fill,face_fill/7,4,47.000902,47.000992,9e-05
6,mesh_fill,mesh_fill/0,4,50.366879,50.369089,0.00221
6,mesh_fill,mesh_fill/1,4,50.369709,50.370219,0.00051
6,mesh_fill,mesh_fill/2,4,50.370309,50.370729,0.00042
6,mesh_fill,mesh_fill/3,4,50.370859,50.371259,0.0004
6,mesh_fill,mesh_fill/4,4,50.371349,50.371649,0.0003
6,mesh_fill,mesh_fill/5,4,50.371699,50.371989,0.00029
6,mesh_fill,mesh_fill/6,4,50.372149,50.372469,0.00032
6,mesh_fill,mesh_fill/7,4,50.372519,50.372779,0.00026
7,view_projection,view_projection/7,2,0.220827,3.251545,3.030718
7,view_projection,view_projection/2,3,0.129489,3.361563,3.232074
7,view_projection,view_projection/0,4,0.100198,3.407404,3.307206
7,view_projection,view_projection/1,5,0.113038,3.306071,3.193033
7,view_projection,view_projection/3,6,0.144719,3.787905,3.643186
7,view_projection,view_projection/4,7,0.170955,3.7995,3.628545
7,view_projection,view_projection/5,8,0.171215,3.700308,3.529093
7,view_projection,view_projection/6,9,0.186541,3.889458,3.702917
7,view_scores,view_scores/0,2,4.025812,8.178556,4.152744
7,view_scores,view_scores/2,3,4.050523,8.09377,4.043247
7,view_scores,view_scores/3,4,4.123059,8.009227,3.886168
7,view_scores,view_scores/1,5,4.035532,8.066739,4.031207
7,view_scores,view_scores/6,6,4.141411,7.609022,3.467611
7,view_scores,view_scores/5,7,4.126715,7.878383,3.751668
7,view_scores,view_scores/4,8,4.084239,8.017903,3.933664
7,view_scores,view_scores/7,9,4.145671,7.449607,3.303936
7,receiver_stage,receiver_stage/6,2,10.589723,29.321539,18.731816
7,receiver_stage,receiver_stage/7,3,10.591698,30.515285,19.923587
7,receiver_stage,receiver_stage/3,4,10.527255,29.360436,18.833181
7,receiver_stage,receiver_stage/5,5,10.583482,27.604046,17.020564
7,receiver_stage,receiver_stage/1,6,10.5051,27.07584,16.57074
7,receiver_stage,receiver_stage/2,7,10.51228,27.482242,16.969962
7,receiver_stage,receiver_stage/4,8,10.543606,27.062345,16.518739
7,receiver_stage,receiver_stage/0,9,10.488363,27.831506,17.343143
7,donor_stage,donor_stage/5,2,30.778668,33.737189,2.958521
7,donor_stage,donor_stage/7,3,30.799858,35.492309,4.692451
7,donor_stage,donor_stage/6,4,30.781242,39.082418,8.301176
7,donor_stage,donor_stage/3,5,30.745147,34.420383,3.675236
7,donor_stage,donor_stage/1,6,30.705626,33.939339,3.233713
7,donor_stage,donor_stage/2,7,30.714815,34.692791,3.977976
7,donor_stage,donor_stage/0,8,30.68066,34.160271,3.479611
7,donor_stage,donor_stage/4,9,30.759533,35.556361,4.796828
7,face_fill,face_fill/0,2,41.145298,41.146388,0.00109
7,face_fill,face_fill/1,2,41.146788,41.146938,0.00015
7,face_fill,face_fill/2,2,41.147248,41.147328,8e-05
7,face_fill,face_fill/3,2,41.147388,41.147508,0.00012
7,face_fill,face_fill/4,2,41.147668,41.147708,4e-05
7,face_fill,face_fill/5,2,41.147758,41.147848,9e-05
7,face_fill,face_fill/6,2,41.147978,41.148038,6e-05
7,face_fill,face_fill/7,2,41.148088,41.148448,0.00036
7,mesh_fill,mesh_fill/0,2,44.212647,44.228907,0.01626
7,mesh_fill,mesh_fill/1,2,44.229877,44.230407,0.00053
7,mesh_fill,mesh_fill/2,2,44.230737,44.231057,0.00032
7,mesh_fill,mesh_fill/4,2,44.231918,44.232457,0.000539
7,mesh_fill,mesh_fill/5,2,44.232587,44.232807,0.00022
7,mesh_fill,mesh_fill/6,2,44.232907,44.233197,0.00029
7,mesh_fill,mesh_fill/7,2,44.233527,44.233717,0.00019
7,mesh_fill,mesh_fill/3,6,44.232608,44.242518,0.00991
8,view_projection,view_projection/0,2,0.298989,2.986457,2.687468
8,view_projection,view_projection/5,3,0.398548,2.907615,2.509067
8,view_projection,view_projection/7,4,0.463139,3.433825,2.970686
8,view_projection,view_projection/3,5,0.373211,3.015872,2.642661
8,view_projection,view_projection/1,6,0.32152,3.032318,2.710798
8,view_projection,view_projection/4,7,0.389842,3.639126,3.249284
8,view_projection,view_projection/2,8,0.343855,3.274345,2.93049
8,view_projection,view_projection/6,9,0.411258,3.140157,2.728899
8,view_scores,view_scores/1,2,3.78808,8.878782,5.090702
