frame,phase,task,thread,startMs,endMs,durationMs
7,mesh_fill,mesh_fill/2,9,21.631978,21.632118,0.00014
7,mesh_fill,mesh_fill/3,9,21.632678,21.632818,0.00014
7,mesh_fill,mesh_fill/4,9,21.632958,21.633098,0.00014
7,mesh_fill,mesh_fill/5,9,21.633168,21.633408,0.00024
8,view_projection,view_projection/6,2,0.145809,4.747076,4.601267
8,view_projection,view_projection/2,3,0.086577,3.86511,3.778533
8,view_projection,view_projection/3,4,0.099217,4.404445,4.305228
8,view_projection,view_projection/4,5,0.120753,4.477217,4.356464
8,view_projection,view_projection/1,6,0.067946,3.907165,3.839219
8,view_projection,view_projection/5,7,0.139054,4.487943,4.348889
8,view_projection,view_projection/0,8,0.050166,3.88846,3.838294
8,view_projection,view_projection/7,9,0.16399,4.049725,3.885735
8,view_scores,view_scores/7,2,4.949367,6.113252,1.163885
8,view_scores,view_scores/0,3,4.841943,7.497442,2.655499
8,view_scores,view_scores/4,4,4.902005,7.150302,2.248297
8,view_scores,view_scores/5,5,4.917951,7.056874,2.138923
8,view_scores,view_scores/2,6,4.871659,7.505897,2.634238
8,view_scores,view_scores/6,7,4.936517,6.306518,1.370001
8,view_scores,view_scores/1,8,4.852759,7.553269,2.70051
8,view_scores,view_scores/3,9,4.89045,6.536489,1.646039
8,receiver_stage,receiver_stage/0,2,8.307346,20.050846,11.7435
8,receiver_stage,receiver_stage/5,3,8.394175,20.066041,11.671866
8,receiver_stage,receiver_stage/4,4,8.376093,19.127513,10.75142
8,receiver_stage,receiver_stage/3,5,8.375864,20.261162,11.885298
8,receiver_stage,receiver_stage/6,6,8.418009,18.062081,9.644072
8,receiver_stage,receiver_stage/1,7,8.331102,20.508829,12.177727
8,receiver_stage,receiver_stage/7,8,8.446191,20.386931,11.94074
8,receiver_stage,receiver_stage/2,9,8.354603,20.187474,11.832871
8,face_fill,face_fill/0,6,21.764656,21.765976,0.00132
8,face_fill,face_fill/1,6,21.766566,21.766666,0.0001
8,face_fill,face_fill/2,6,21.766946,21.766986,4e-05
8,face_fill,face_fill/3,6,21.767036,21.767346,0.00031
8,face_fill,face_fill/4,6,21.767506,21.771426,0.00392
8,face_fill,face_fill/5,6,21.771536,21.771596,6e-05
8,face_fill,face_fill/6,6,21.771736,21.771796,6e-05
8,face_fill,face_fill/7,6,21.772066,21.772216,0.00015
8,mesh_fill,mesh_fill/0,6,24.263535,24.265926,0.002391
8,mesh_fill,mesh_fill/1,6,24.266896,24.267316,0.00042
8,mesh_fill,mesh_fill/2,6,24.267426,24.267766,0.00034
8,mesh_fill,mesh_fill/3,6,24.267826,24.268386,0.00056
8,mesh_fill,mesh_fill/4,6,24.268436,24.268746,0.00031
8,mesh_fill,mesh_fill/5,6,24.268916,24.269156,0.00024
8,mesh_fill,mesh_fill/6,6,24.269316,24.269576,0.00026
8,mesh_fill,mesh_fill/7,6,24.269706,24.269966,0.00026
9,view_projection,view_projection/2,2,0.114658,3.932087,3.817429
9,view_projection,view_projection/3,3,0.134234,4.478993,4.344759
9,view_projection,view_projection/1,4,0.094687,4.702934,4.608247
9,view_projection,view_projection/4,5,0.154595,4.354904,4.200309
9,view_projection,view_projection/0,6,0.083007,4.619747,4.53674
9,view_projection,view_projection/6,7,0.205592,4.071771,3.866179
9,view_projection,view_projection/7,8,0.220987,4.879265,4.658278
9,view_projection,view_projection/5,9,0.174259,4.356679,4.18242
9,view_scores,view_scores/0,2,5.011264,8.040424,3.02916
9,view_scores,view_scores/4,3,5.070051,7.944207,2.874156
9,view_scores,view_scores/6,4,5.113657,6.738485,1.624828
9,view_scores,view_scores/2,5,5.036694,8.027243,2.990549
9,view_scores,view_scores/5,6,5.091771,6.867314,1.775543
9,view_scores,view_scores/1,7,5.024579,8.010258,2.985679
9,view_scores,view_scores/7,8,5.130306,6.475966,1.34566
9,view_scores,view_scores/3,9,5.05438,7.918535,2.864155
9,receiver_stage,receiver_stage/7,2,8.636617,19.317125,10.680508
9,receiver_stage,receiver_stage/4,3,8.586706,17.975054,9.388348
9,receiver_stage,receiver_stage/1,4,8.560034,18.208551,9.648517
9,receiver_stage,receiver_stage/6,5,8.621041,20.603642,11.982601
9,receiver_stage,receiver_stage/2,6,8.565429,20.615322,12.049893
9,receiver_stage,receiver_stage/5,7,8.607172,20.542405,11.935233
9,receiver_stage,receiver_stage/0,8,8.533208,18.633378,10.10017
9,receiver_stage,receiver_stage/3,9,8.570764,18.608383,10.037619
9,face_fill,face_fill/0,3,22.413371,22.414471,0.0011
9,face_fill,face_fill/1,3,22.415112,22.415231,0.000119
9,face_fill,face_fill/2,3,22.415501,22.415611,0.00011
9,face_fill,face_fill/3,3,22.415801,22.415871,7e-05
9,face_fill,face_fill/4,3,22.415931,22.416132,0.000201
9,face_fill,face_fill/5,3,22.416351,22.416451,0.0001
9,face_fill,face_fill/6,3,22.416781,22.416871,9e-05
9,face_fill,face_fill/7,3,22.417121,22.421202,0.004081
9,mesh_fill,mesh_fill/0,3,24.836768,24.839518,0.00275
9,mesh_fill,mesh_fill/1,3,24.840468,24.841068,0.0006
9,mesh_fill,mesh_fill/2,3,24.841648,24.841908,0.00026
9,mesh_fill,mesh_fill/3,3,24.842038,24.842378,0.00034
9,mesh_fill,mesh_fill/4,3,24.842438,24.842908,0.00047
9,mesh_fill,mesh_fill/5,3,24.842959,24.843228,0.000269
9,mesh_fill,mesh_fill/6,3,24.843288,24.843538,0.00025
9,mesh_fill,mesh_fill/7,3,24.843958,24.844228,0.00027
10,view_projection,view_projection/4,2,0.159315,3.595186,3.435871
10,view_projection,view_projection/0,3,0.084537,3.73362,3.649083
10,view_projection,view_projection/1,4,0.106792,3.791347,3.684555
10,view_projection,view_projection/5,5,0.208546,3.579831,3.371285
10,view_projection,view_projection/7,6,0.228741,3.946982,3.718241
10,view_projection,view_projection/6,7,0.212667,3.680994,3.468327
10,view_projection,view_projection/3,8,0.155109,4.308737,4.153628
10,view_projection,view_projection/2,9,0.134328,3.936921,3.802593
10,view_scores,view_scores/1,2,4.411306,6.109926,1.69862
10,view_scores,view_scores/3,3,4.438071,6.09088,1.652809
10,view_scores,view_scores/4,4,4.455077,6.024743,1.569666
10,view_scores,view_scores/0,5,4.402525,6.085205,1.68268
10,view_scores,view_scores/6,6,4.490998,5.89691,1.405912
10,view_scores,view_scores/2,7,4.425936,6.131297,1.705361
10,view_scores,view_scores/7,8,4.506172,5.589125,1.082953
10,view_scores,view_scores/5,9,4.472078,5.786817,1.314739
10,receiver_stage,receiver_stage/6,2,6.73277,16.212666,9.479896
10,receiver_stage,receiver_stage/5,3,6.713024,16.720381,10.007357
10,receiver_stage,receiver_stage/3,4,6.687143,16.33893,9.651787
10,receiver_stage,receiver_stage/4,5,6.702913,19.273971,12.571058
10,receiver_stage,receiver_stage/2,6,6.679353,16.250567,9.571214
