frame,phase,task,thread,startMs,endMs,durationMs
7,receiver_stage,receiver_stage/2,2,6.857473,13.172568,6.315095
7,receiver_stage,receiver_stage/3,3,6.868449,14.326113,7.457664
7,receiver_stage,receiver_stage/7,4,6.930901,17.040918,10.110017
7,receiver_stage,receiver_stage/6,5,6.919641,16.867679,9.948038
7,receiver_stage,receiver_stage/0,6,6.826143,18.469891,11.643748
7,receiver_stage,receiver_stage/1,7,6.840103,13.958462,7.118359
7,receiver_stage,receiver_stage/4,8,6.880199,15.458402,8.578203
7,receiver_stage,receiver_stage/5,9,6.904525,12.602123,5.697598
7,face_fill,face_fill/0,9,19.502472,19.503682,0.00121
7,face_fill,face_fill/1,9,19.504462,19.504552,9e-05
7,face_fill,face_fill/2,9,19.504622,19.504652,3e-05
7,face_fill,face_fill/3,9,19.504802,19.504872,7e-05
7,face_fill,face_fill/4,9,19.505003,19.505053,5e-05
7,face_fill,face_fill/5,9,19.505183,19.505253,7e-05
7,face_fill,face_fill/6,9,19.505393,19.505433,4e-05
7,face_fill,face_fill/7,9,19.505563,19.505603,4e-05
7,mesh_fill,mesh_fill/0,2,20.712074,20.714064,0.00199
7,mesh_fill,mesh_fill/1,2,20.714894,20.715134,0.00024
7,mesh_fill,mesh_fill/3,2,20.715644,20.715784,0.00014
7,mesh_fill,mesh_fill/4,2,20.715864,20.716094,0.00023
7,mesh_fill,mesh_fill/5,2,20.716244,20.716354,0.00011
7,mesh_fill,mesh_fill/6,2,20.716414,20.716554,0.00014
7,mesh_fill,mesh_fill/7,2,20.716704,20.716844,0.00014
7,mesh_fill,mesh_fill/2,9,20.716588,20.718148,0.00156
8,view_projection,view_projection/0,2,0.050136,4.770699,4.720563
8,view_projection,view_projection/3,3,0.110149,4.942764,4.832615
8,view_projection,view_projection/6,4,0.175316,4.640397,4.465081
8,view_projection,view_projection/5,5,0.15098,5.212696,5.061716
8,view_projection,view_projection/7,6,0.181056,3.999825,3.818769
8,view_projection,view_projection/2,7,0.083627,4.470871,4.387244
8,view_projection,view_projection/4,8,0.130435,4.839706,4.709271
8,view_projection,view_projection/1,9,0.064587,4.444515,4.379928
8,view_scores,view_scores/4,2,5.396271,6.871039,1.474768
8,view_scores,view_scores/6,3,5.427062,6.707096,1.280034
8,view_scores,view_scores/3,4,5.37748,7.137066,1.759586
8,view_scores,view_scores/7,5,5.612417,6.773867,1.16145
8,view_scores,view_scores/0,6,5.340054,7.125301,1.785247
8,view_scores,view_scores/2,7,5.363199,7.230177,1.866978
8,view_scores,view_scores/5,8,5.424177,6.844914,1.420737
