case,group,metric,processes,mean,minimum,maximum,values
generated-ridge-cbt-a8,moving,reservationMs,0,,,,[]
generated-ridge-cbt-a8,moving,topologyPrepareMs,0,,,,[]
generated-ridge-cbt-a8,moving,topologyPublishMs,0,,,,[]
generated-ridge-cbt-a8,moving,sampleRepairMs,0,,,,[]
generated-ridge-cbt-a8,moving,meshPrepareMs,0,,,,[]
generated-ridge-cbt-a8,moving,continuationMs,0,,,,[]
generated-ridge-cbt-a8,moving,adapterMs,0,,,,[]
generated-ridge-cbt-a8,moving,splitScoreMs,0,,,,[]
generated-ridge-cbt-a8,moving,mergeScoreMs,0,,,,[]
generated-ridge-cbt-a8,moving,splitTopologyMs,0,,,,[]
generated-ridge-cbt-a8,moving,mergeTopologyMs,0,,,,[]
generated-ridge-cbt-a8,moving,meshEmitMs,0,,,,[]
generated-ridge-cbt-a8,moving,raw,0,,,,[]
generated-ridge-cbt-a8,moving,examined,0,,,,[]
generated-ridge-cbt-a8,moving,receivers,0,,,,[]
generated-ridge-cbt-a8,moving,need,0,,,,[]
generated-ridge-cbt-a8,moving,feasible,0,,,,[]
generated-ridge-cbt-a8,moving,exchanges,0,,,,[]
generated-ridge-cbt-a8,moving,free,0,,,,[]
generated-ridge-cbt-a8,moving,pairs,0,,,,[]
generated-ridge-cbt-a8,moving,conflicts,0,,,,[]
generated-ridge-cbt-a8,moving,donorReuse,0,,,,[]
generated-ridge-cbt-a8,moving,touches,0,,,,[]
generated-ridge-cbt-a8,moving,evaluations,0,,,,[]
generated-ridge-cbt-a8,moving,vertexWrites,0,,,,[]
generated-ridge-cbt-a8,moving,indexWrites,0,,,,[]
generated-ridge-cbt-a8,moving,gpuComputeMs,3,0.08402754489209625,0.08170936223897306,0.08651850470802286,"[0.08170936223897306, 0.08385476772929286, 0.08651850470802286]"
generated-ridge-cbt-a8,moving,gpuDrawMs,3,0.01956243219106516,0.019517890100909787,0.019590681255027487,"[0.01957872521725821, 0.019517890100909787, 0.019590681255027487]"
generated-ridge-cbt-a8,return-recovery,cpuMs,3,0.031200000395377476,0.030700000002980232,0.03220000118017197,"[0.03220000118017197, 0.030700000002980232, 0.030700000002980232]"
generated-ridge-cbt-a8,return-recovery,frameMs,3,0.14626666666666666,0.1194,0.1599,"[0.1194, 0.1595, 0.1599]"
generated-ridge-cbt-a8,return-recovery,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
generated-ridge-cbt-a8,return-recovery,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
generated-ridge-cbt-a8,return-recovery,faces,0,,,,[]
generated-ridge-cbt-a8,return-recovery,utilization,0,,,,[]
generated-ridge-cbt-a8,return-recovery,unattributedCpuMs,3,0.031200000395377476,0.030700000002980232,0.03220000118017197,"[0.03220000118017197, 0.030700000002980232, 0.030700000002980232]"
generated-ridge-cbt-a8,return-recovery,seedMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,initializeMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,viewMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,receiverMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,donorMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,reservationMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,topologyPrepareMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,topologyPublishMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,sampleRepairMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,meshPrepareMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,continuationMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,adapterMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,splitScoreMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,mergeScoreMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,splitTopologyMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,mergeTopologyMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,meshEmitMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,raw,0,,,,[]
generated-ridge-cbt-a8,return-recovery,examined,0,,,,[]
generated-ridge-cbt-a8,return-recovery,receivers,0,,,,[]
generated-ridge-cbt-a8,return-recovery,need,0,,,,[]
generated-ridge-cbt-a8,return-recovery,feasible,0,,,,[]
generated-ridge-cbt-a8,return-recovery,exchanges,0,,,,[]
generated-ridge-cbt-a8,return-recovery,free,0,,,,[]
generated-ridge-cbt-a8,return-recovery,pairs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,conflicts,0,,,,[]
generated-ridge-cbt-a8,return-recovery,donorReuse,0,,,,[]
generated-ridge-cbt-a8,return-recovery,touches,0,,,,[]
generated-ridge-cbt-a8,return-recovery,evaluations,0,,,,[]
generated-ridge-cbt-a8,return-recovery,vertexWrites,0,,,,[]
generated-ridge-cbt-a8,return-recovery,indexWrites,0,,,,[]
generated-ridge-cbt-a8,return-recovery,gpuComputeMs,0,,,,[]
generated-ridge-cbt-a8,return-recovery,gpuDrawMs,0,,,,[]
generated-ridge-cbt-a8,stationary,cpuMs,0,,,,[]
generated-ridge-cbt-a8,stationary,frameMs,0,,,,[]
generated-ridge-cbt-a8,stationary,uploadMs,0,,,,[]
generated-ridge-cbt-a8,stationary,uploadBytes,0,,,,[]
generated-ridge-cbt-a8,stationary,faces,0,,,,[]
generated-ridge-cbt-a8,stationary,utilization,0,,,,[]
generated-ridge-cbt-a8,stationary,unattributedCpuMs,0,,,,[]
generated-ridge-cbt-a8,stationary,seedMs,0,,,,[]
generated-ridge-cbt-a8,stationary,initializeMs,0,,,,[]
generated-ridge-cbt-a8,stationary,viewMs,0,,,,[]
generated-ridge-cbt-a8,stationary,receiverMs,0,,,,[]
generated-ridge-cbt-a8,stationary,donorMs,0,,,,[]
generated-ridge-cbt-a8,stationary,reservationMs,0,,,,[]
generated-ridge-cbt-a8,stationary,topologyPrepareMs,0,,,,[]
generated-ridge-cbt-a8,stationary,topologyPublishMs,0,,,,[]
generated-ridge-cbt-a8,stationary,sampleRepairMs,0,,,,[]
generated-ridge-cbt-a8,stationary,meshPrepareMs,0,,,,[]
generated-ridge-cbt-a8,stationary,continuationMs,0,,,,[]
generated-ridge-cbt-a8,stationary,adapterMs,0,,,,[]
generated-ridge-cbt-a8,stationary,splitScoreMs,0,,,,[]
generated-ridge-cbt-a8,stationary,mergeScoreMs,0,,,,[]
generated-ridge-cbt-a8,stationary,splitTopologyMs,0,,,,[]
generated-ridge-cbt-a8,stationary,mergeTopologyMs,0,,,,[]
generated-ridge-cbt-a8,stationary,meshEmitMs,0,,,,[]
generated-ridge-cbt-a8,stationary,raw,0,,,,[]
generated-ridge-cbt-a8,stationary,examined,0,,,,[]
generated-ridge-cbt-a8,stationary,receivers,0,,,,[]
generated-ridge-cbt-a8,stationary,need,0,,,,[]
generated-ridge-cbt-a8,stationary,feasible,0,,,,[]
generated-ridge-cbt-a8,stationary,exchanges,0,,,,[]
generated-ridge-cbt-a8,stationary,free,0,,,,[]
generated-ridge-cbt-a8,stationary,pairs,0,,,,[]
generated-ridge-cbt-a8,stationary,conflicts,0,,,,[]
generated-ridge-cbt-a8,stationary,donorReuse,0,,,,[]
generated-ridge-cbt-a8,stationary,touches,0,,,,[]
generated-ridge-cbt-a8,stationary,evaluations,0,,,,[]
generated-ridge-cbt-a8,stationary,vertexWrites,0,,,,[]
generated-ridge-cbt-a8,stationary,indexWrites,0,,,,[]
generated-ridge-cbt-a8,stationary,gpuComputeMs,0,,,,[]
generated-ridge-cbt-a8,stationary,gpuDrawMs,0,,,,[]
generated-ridge-cbt-a8,cold,cpuMs,3,31.568099975585938,31.386499404907227,31.78380012512207,"[31.534000396728516, 31.386499404907227, 31.78380012512207]"
generated-ridge-cbt-a8,cold,frameMs,3,36.14416666666667,35.4664,36.6131,"[36.353, 35.4664, 36.6131]"
generated-ridge-cbt-a8,cold,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
generated-ridge-cbt-a8,cold,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
generated-ridge-cbt-a8,cold,faces,0,,,,[]
generated-ridge-cbt-a8,cold,utilization,0,,,,[]
generated-ridge-cbt-a8,cold,unattributedCpuMs,3,31.568099975585938,31.386499404907227,31.78380012512207,"[31.534000396728516, 31.386499404907227, 31.78380012512207]"
generated-ridge-cbt-a8,cold,seedMs,0,,,,[]
generated-ridge-cbt-a8,cold,initializeMs,0,,,,[]
generated-ridge-cbt-a8,cold,viewMs,0,,,,[]
generated-ridge-cbt-a8,cold,receiverMs,0,,,,[]
generated-ridge-cbt-a8,cold,donorMs,0,,,,[]
generated-ridge-cbt-a8,cold,reservationMs,0,,,,[]
generated-ridge-cbt-a8,cold,topologyPrepareMs,0,,,,[]
generated-ridge-cbt-a8,cold,topologyPublishMs,0,,,,[]
generated-ridge-cbt-a8,cold,sampleRepairMs,0,,,,[]
generated-ridge-cbt-a8,cold,meshPrepareMs,0,,,,[]
generated-ridge-cbt-a8,cold,continuationMs,0,,,,[]
generated-ridge-cbt-a8,cold,adapterMs,0,,,,[]
generated-ridge-cbt-a8,cold,splitScoreMs,0,,,,[]
generated-ridge-cbt-a8,cold,mergeScoreMs,0,,,,[]
generated-ridge-cbt-a8,cold,splitTopologyMs,0,,,,[]
generated-ridge-cbt-a8,cold,mergeTopologyMs,0,,,,[]
generated-ridge-cbt-a8,cold,meshEmitMs,0,,,,[]
generated-ridge-cbt-a8,cold,raw,0,,,,[]
generated-ridge-cbt-a8,cold,examined,0,,,,[]
generated-ridge-cbt-a8,cold,receivers,0,,,,[]
generated-ridge-cbt-a8,cold,need,0,,,,[]
generated-ridge-cbt-a8,cold,feasible,0,,,,[]
generated-ridge-cbt-a8,cold,exchanges,0,,,,[]
generated-ridge-cbt-a8,cold,free,0,,,,[]
generated-ridge-cbt-a8,cold,pairs,0,,,,[]
generated-ridge-cbt-a8,cold,conflicts,0,,,,[]
generated-ridge-cbt-a8,cold,donorReuse,0,,,,[]
generated-ridge-cbt-a8,cold,touches,0,,,,[]
generated-ridge-cbt-a8,cold,evaluations,0,,,,[]
generated-ridge-cbt-a8,cold,vertexWrites,0,,,,[]
generated-ridge-cbt-a8,cold,indexWrites,0,,,,[]
generated-ridge-cbt-a8,cold,gpuComputeMs,3,0.06250666578610738,0.06172800064086914,0.0634239986538887,"[0.0634239986538887, 0.06172800064086914, 0.0623679980635643]"
generated-ridge-cbt-a8,cold,gpuDrawMs,3,0.0052266667286554975,0.005024000070989132,0.005408000200986862,"[0.005024000070989132, 0.005247999913990498, 0.005408000200986862]"
generated-ridge-cbt-a8,warmup,cpuMs,3,0.12674999982118607,0.11434999853372574,0.139249999076128,"[0.12665000185370445, 0.139249999076128, 0.11434999853372574]"
generated-ridge-cbt-a8,warmup,frameMs,3,1.0678166666666666,0.79645,1.21055,"[1.19645, 0.79645, 1.21055]"
generated-ridge-cbt-a8,warmup,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
generated-ridge-cbt-a8,warmup,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
generated-ridge-cbt-a8,warmup,faces,0,,,,[]
generated-ridge-cbt-a8,warmup,utilization,0,,,,[]
generated-ridge-cbt-a8,warmup,unattributedCpuMs,3,0.12674999982118607,0.11434999853372574,0.139249999076128,"[0.12665000185370445, 0.139249999076128, 0.11434999853372574]"
generated-ridge-cbt-a8,warmup,seedMs,0,,,,[]
generated-ridge-cbt-a8,warmup,initializeMs,0,,,,[]
generated-ridge-cbt-a8,warmup,viewMs,0,,,,[]
generated-ridge-cbt-a8,warmup,receiverMs,0,,,,[]
generated-ridge-cbt-a8,warmup,donorMs,0,,,,[]
generated-ridge-cbt-a8,warmup,reservationMs,0,,,,[]
generated-ridge-cbt-a8,warmup,topologyPrepareMs,0,,,,[]
generated-ridge-cbt-a8,warmup,topologyPublishMs,0,,,,[]
generated-ridge-cbt-a8,warmup,sampleRepairMs,0,,,,[]
generated-ridge-cbt-a8,warmup,meshPrepareMs,0,,,,[]
generated-ridge-cbt-a8,warmup,continuationMs,0,,,,[]
generated-ridge-cbt-a8,warmup,adapterMs,0,,,,[]
generated-ridge-cbt-a8,warmup,splitScoreMs,0,,,,[]
generated-ridge-cbt-a8,warmup,mergeScoreMs,0,,,,[]
generated-ridge-cbt-a8,warmup,splitTopologyMs,0,,,,[]
generated-ridge-cbt-a8,warmup,mergeTopologyMs,0,,,,[]
generated-ridge-cbt-a8,warmup,meshEmitMs,0,,,,[]
generated-ridge-cbt-a8,warmup,raw,0,,,,[]
generated-ridge-cbt-a8,warmup,examined,0,,,,[]
generated-ridge-cbt-a8,warmup,receivers,0,,,,[]
generated-ridge-cbt-a8,warmup,need,0,,,,[]
generated-ridge-cbt-a8,warmup,feasible,0,,,,[]
generated-ridge-cbt-a8,warmup,exchanges,0,,,,[]
generated-ridge-cbt-a8,warmup,free,0,,,,[]
generated-ridge-cbt-a8,warmup,pairs,0,,,,[]
generated-ridge-cbt-a8,warmup,conflicts,0,,,,[]
generated-ridge-cbt-a8,warmup,donorReuse,0,,,,[]
generated-ridge-cbt-a8,warmup,touches,0,,,,[]
generated-ridge-cbt-a8,warmup,evaluations,0,,,,[]
generated-ridge-cbt-a8,warmup,vertexWrites,0,,,,[]
generated-ridge-cbt-a8,warmup,indexWrites,0,,,,[]
generated-ridge-cbt-a8,warmup,gpuComputeMs,3,0.05990933316449324,0.05796799995005131,0.06099199876189232,"[0.0607680007815361, 0.05796799995005131, 0.06099199876189232]"
generated-ridge-cbt-a8,warmup,gpuDrawMs,3,0.005072000048433741,0.004832000005990267,0.005456000100821257,"[0.005456000100821257, 0.004832000005990267, 0.004928000038489699]"
generated-ridge-cbt-a8,all,cpuMs,3,0.36782013869378716,0.36587082720749703,0.3703114596234324,"[0.3672781292504321, 0.36587082720749703, 0.3703114596234324]"
generated-ridge-cbt-a8,all,frameMs,3,0.9751454861111111,0.730546875,1.1999927083333333,"[1.1999927083333333, 0.730546875, 0.994896875]"
generated-ridge-cbt-a8,all,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
generated-ridge-cbt-a8,all,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
generated-ridge-cbt-a8,all,faces,0,,,,[]
generated-ridge-cbt-a8,all,utilization,0,,,,[]
generated-ridge-cbt-a8,all,unattributedCpuMs,3,0.36782013869378716,0.36587082720749703,0.3703114596234324,"[0.3672781292504321, 0.36587082720749703, 0.3703114596234324]"
generated-ridge-cbt-a8,all,seedMs,0,,,,[]
generated-ridge-cbt-a8,all,initializeMs,0,,,,[]
generated-ridge-cbt-a8,all,viewMs,0,,,,[]
generated-ridge-cbt-a8,all,receiverMs,0,,,,[]
generated-ridge-cbt-a8,all,donorMs,0,,,,[]
generated-ridge-cbt-a8,all,reservationMs,0,,,,[]
generated-ridge-cbt-a8,all,topologyPrepareMs,0,,,,[]
generated-ridge-cbt-a8,all,topologyPublishMs,0,,,,[]
generated-ridge-cbt-a8,all,sampleRepairMs,0,,,,[]
generated-ridge-cbt-a8,all,meshPrepareMs,0,,,,[]
generated-ridge-cbt-a8,all,continuationMs,0,,,,[]
generated-ridge-cbt-a8,all,adapterMs,0,,,,[]
generated-ridge-cbt-a8,all,splitScoreMs,0,,,,[]
generated-ridge-cbt-a8,all,mergeScoreMs,0,,,,[]
generated-ridge-cbt-a8,all,splitTopologyMs,0,,,,[]
generated-ridge-cbt-a8,all,mergeTopologyMs,0,,,,[]
generated-ridge-cbt-a8,all,meshEmitMs,0,,,,[]
generated-ridge-cbt-a8,all,raw,0,,,,[]
generated-ridge-cbt-a8,all,examined,0,,,,[]
generated-ridge-cbt-a8,all,receivers,0,,,,[]
generated-ridge-cbt-a8,all,need,0,,,,[]
generated-ridge-cbt-a8,all,feasible,0,,,,[]
generated-ridge-cbt-a8,all,exchanges,0,,,,[]
generated-ridge-cbt-a8,all,free,0,,,,[]
generated-ridge-cbt-a8,all,pairs,0,,,,[]
generated-ridge-cbt-a8,all,conflicts,0,,,,[]
generated-ridge-cbt-a8,all,donorReuse,0,,,,[]
generated-ridge-cbt-a8,all,touches,0,,,,[]
generated-ridge-cbt-a8,all,evaluations,0,,,,[]
generated-ridge-cbt-a8,all,vertexWrites,0,,,,[]
generated-ridge-cbt-a8,all,indexWrites,0,,,,[]
generated-ridge-cbt-a8,all,gpuComputeMs,3,0.08328544592867929,0.08106927621237775,0.08571846727678116,"[0.08106927621237775, 0.08306859429687896, 0.08571846727678116]"
generated-ridge-cbt-a8,all,gpuDrawMs,3,0.01910161698098354,0.019053617011795334,0.019127829728568805,"[0.019123404202586475, 0.019053617011795334, 0.019127829728568805]"
peking547-b100000-classic-t1,warm,cpuMs,3,229.74269055563306,225.88238888695128,235.17922937302362,"[225.88238888695128, 235.17922937302362, 228.1664534069243]"
peking547-b100000-classic-t1,warm,frameMs,3,232.17976031746034,228.37460000000002,237.46748095238095,"[228.37460000000002, 237.46748095238095, 230.6972]"
peking547-b100000-classic-t1,warm,uploadMs,3,1.5417984150616186,1.4469809606893076,1.6195285644692679,"[1.6195285644692679, 1.4469809606893076, 1.5588857200262802]"
peking547-b100000-classic-t1,warm,uploadBytes,3,10615168.0,10615168.0,10615168.0,"[10615168.0, 10615168.0, 10615168.0]"
peking547-b100000-classic-t1,warm,faces,3,100000.0,100000.0,100000.0,"[100000.0, 100000.0, 100000.0]"
peking547-b100000-classic-t1,warm,utilization,3,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
peking547-b100000-classic-t1,warm,unattributedCpuMs,3,57.545192041656094,56.2005080902683,58.83604342273125,"[56.2005080902683, 58.83604342273125, 57.59902461196873]"
peking547-b100000-classic-t1,warm,seedMs,0,,,,[]
peking547-b100000-classic-t1,warm,initializeMs,0,,,,[]
peking547-b100000-classic-t1,warm,viewMs,0,,,,[]
peking547-b100000-classic-t1,warm,receiverMs,0,,,,[]
peking547-b100000-classic-t1,warm,donorMs,0,,,,[]
peking547-b100000-classic-t1,warm,reservationMs,0,,,,[]
peking547-b100000-classic-t1,warm,topologyPrepareMs,0,,,,[]
peking547-b100000-classic-t1,warm,topologyPublishMs,0,,,,[]
peking547-b100000-classic-t1,warm,sampleRepairMs,0,,,,[]
peking547-b100000-classic-t1,warm,meshPrepareMs,0,,,,[]
peking547-b100000-classic-t1,warm,continuationMs,0,,,,[]
peking547-b100000-classic-t1,warm,adapterMs,0,,,,[]
peking547-b100000-classic-t1,warm,splitScoreMs,3,32.77526688954187,31.081690652029856,34.18436241149902,"[31.081690652029856, 34.18436241149902, 33.059747605096724]"
peking547-b100000-classic-t1,warm,mergeScoreMs,3,10.358357066199892,9.866604759579612,10.956371261959983,"[9.866604759579612, 10.956371261959983, 10.252095177060081]"
peking547-b100000-classic-t1,warm,splitTopologyMs,3,55.81877020545422,54.57112713885449,57.027035314678436,"[55.858148162829735, 57.027035314678436, 54.57112713885449]"
peking547-b100000-classic-t1,warm,mergeTopologyMs,3,33.98936268843947,33.32037702216102,34.672388214573616,"[33.97532282858377, 34.672388214573616, 33.32037702216102]"
peking547-b100000-classic-t1,warm,meshEmitMs,3,39.255741664341514,38.90011439366,39.5030287475813,"[38.90011439366, 39.5030287475813, 39.364081851783254]"
peking547-b100000-classic-t1,warm,raw,0,,,,[]
peking547-b100000-classic-t1,warm,examined,0,,,,[]
peking547-b100000-classic-t1,warm,receivers,0,,,,[]
peking547-b100000-classic-t1,warm,need,0,,,,[]
peking547-b100000-classic-t1,warm,feasible,0,,,,[]
peking547-b100000-classic-t1,warm,exchanges,0,,,,[]
peking547-b100000-classic-t1,warm,free,0,,,,[]
peking547-b100000-classic-t1,warm,pairs,0,,,,[]
peking547-b100000-classic-t1,warm,conflicts,0,,,,[]
peking547-b100000-classic-t1,warm,donorReuse,0,,,,[]
peking547-b100000-classic-t1,warm,touches,0,,,,[]
peking547-b100000-classic-t1,warm,evaluations,0,,,,[]
peking547-b100000-classic-t1,warm,vertexWrites,0,,,,[]
peking547-b100000-classic-t1,warm,indexWrites,0,,,,[]
peking547-b100000-classic-t1,warm,gpuComputeMs,0,,,,[]
peking547-b100000-classic-t1,warm,gpuDrawMs,0,,,,[]
peking547-b100000-classic-t1,moving,cpuMs,3,271.20977900578424,265.80948462853064,277.5163339468149,"[270.3035184420072, 277.5163339468149, 265.80948462853064]"
peking547-b100000-classic-t1,moving,frameMs,3,274.2849948717949,268.9771769230769,280.4544230769231,"[273.42338461538463, 280.4544230769231, 268.9771769230769]"
peking547-b100000-classic-t1,moving,uploadMs,3,2.0901076931219835,2.0239076981177697,2.1754461435171275,"[2.1754461435171275, 2.0239076981177697, 2.0709692377310533]"
peking547-b100000-classic-t1,moving,uploadBytes,3,13494186.461538462,13494186.461538462,13494186.461538462,"[13494186.461538462, 13494186.461538462, 13494186.461538462]"
peking547-b100000-classic-t1,moving,faces,3,100000.0,100000.0,100000.0,"[100000.0, 100000.0, 100000.0]"
peking547-b100000-classic-t1,moving,utilization,3,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
peking547-b100000-classic-t1,moving,unattributedCpuMs,3,57.15701761001194,55.50226270235501,58.6184014540452,"[57.35038867363562, 58.6184014540452, 55.50226270235501]"
peking547-b100000-classic-t1,moving,seedMs,0,,,,[]
peking547-b100000-classic-t1,moving,initializeMs,0,,,,[]
peking547-b100000-classic-t1,moving,viewMs,0,,,,[]
peking547-b100000-classic-t1,moving,receiverMs,0,,,,[]
peking547-b100000-classic-t1,moving,donorMs,0,,,,[]
peking547-b100000-classic-t1,moving,reservationMs,0,,,,[]
peking547-b100000-classic-t1,moving,topologyPrepareMs,0,,,,[]
peking547-b100000-classic-t1,moving,topologyPublishMs,0,,,,[]
peking547-b100000-classic-t1,moving,sampleRepairMs,0,,,,[]
peking547-b100000-classic-t1,moving,meshPrepareMs,0,,,,[]
peking547-b100000-classic-t1,moving,continuationMs,0,,,,[]
peking547-b100000-classic-t1,moving,adapterMs,0,,,,[]
peking547-b100000-classic-t1,moving,splitScoreMs,3,32.928982465695114,31.612077126136192,34.35179299574632,"[31.612077126136192, 34.35179299574632, 32.82307727520283]"
peking547-b100000-classic-t1,moving,mergeScoreMs,3,10.38980506016658,10.135130662184496,10.861869151775654,"[10.172415366539589, 10.861869151775654, 10.135130662184496]"
peking547-b100000-classic-t1,moving,splitTopologyMs,3,74.52102754054926,72.43162698012132,76.14510844304012,"[74.98634719848633, 76.14510844304012, 72.43162698012132]"
peking547-b100000-classic-t1,moving,mergeTopologyMs,3,44.037100009429146,42.823571278498726,44.93863098437969,"[44.34909776540903, 44.93863098437969, 42.823571278498726]"
peking547-b100000-classic-t1,moving,meshEmitMs,3,52.175846319932205,51.833192311800445,52.600530917827896,"[51.833192311800445, 52.600530917827896, 52.09381573016827]"
peking547-b100000-classic-t1,moving,raw,0,,,,[]
peking547-b100000-classic-t1,moving,examined,0,,,,[]
peking547-b100000-classic-t1,moving,receivers,0,,,,[]
peking547-b100000-classic-t1,moving,need,0,,,,[]
peking547-b100000-classic-t1,moving,feasible,0,,,,[]
peking547-b100000-classic-t1,moving,exchanges,0,,,,[]
peking547-b100000-classic-t1,moving,free,0,,,,[]
peking547-b100000-classic-t1,moving,pairs,0,,,,[]
peking547-b100000-classic-t1,moving,conflicts,0,,,,[]
peking547-b100000-classic-t1,moving,donorReuse,0,,,,[]
peking547-b100000-classic-t1,moving,touches,0,,,,[]
peking547-b100000-classic-t1,moving,evaluations,0,,,,[]
peking547-b100000-classic-t1,moving,vertexWrites,0,,,,[]
peking547-b100000-classic-t1,moving,indexWrites,0,,,,[]
peking547-b100000-classic-t1,moving,gpuComputeMs,0,,,,[]
peking547-b100000-classic-t1,moving,gpuDrawMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,cpuMs,3,162.35867182413736,153.69805335998535,166.99652767181396,"[153.69805335998535, 166.3814344406128, 166.99652767181396]"
peking547-b100000-classic-t1,return-recovery,frameMs,3,163.75875416666668,155.17032500000002,168.4922375,"[155.17032500000002, 167.6137, 168.4922375]"
peking547-b100000-classic-t1,return-recovery,uploadMs,3,0.6507958382135257,0.5094750123680569,0.7267500037560239,"[0.7161624985164963, 0.5094750123680569, 0.7267500037560239]"
peking547-b100000-classic-t1,return-recovery,uploadBytes,3,5936763.0,5936763.0,5936763.0,"[5936763.0, 5936763.0, 5936763.0]"
peking547-b100000-classic-t1,return-recovery,faces,3,100000.0,100000.0,100000.0,"[100000.0, 100000.0, 100000.0]"
peking547-b100000-classic-t1,return-recovery,utilization,3,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
peking547-b100000-classic-t1,return-recovery,unattributedCpuMs,3,58.17597549307781,54.33195214229636,61.006262715091,"[54.33195214229636, 59.18971162184607, 61.006262715091]"
peking547-b100000-classic-t1,return-recovery,seedMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,initializeMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,viewMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,receiverMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,donorMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,reservationMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,topologyPrepareMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,topologyPublishMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,sampleRepairMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,meshPrepareMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,continuationMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,adapterMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,splitScoreMs,3,32.52547907829285,30.219812631607056,33.91228771209717,"[30.219812631607056, 33.91228771209717, 33.444336891174316]"
peking547-b100000-classic-t1,return-recovery,mergeScoreMs,3,10.307254076004028,9.369662523269653,11.109937191009521,"[9.369662523269653, 11.109937191009521, 10.44216251373291]"
peking547-b100000-classic-t1,return-recovery,splitTopologyMs,3,25.427602035924792,24.77482472988777,25.96016648109071,"[24.77482472988777, 25.96016648109071, 25.5478148967959]"
peking547-b100000-classic-t1,return-recovery,mergeTopologyMs,3,17.66178954183124,17.117938556242734,17.989743713638745,"[17.117938556242734, 17.989743713638745, 17.87768635561224]"
peking547-b100000-classic-t1,return-recovery,meshEmitMs,3,18.260571599006653,17.88386277668178,18.6782642994076,"[17.88386277668178, 18.219587720930576, 18.6782642994076]"
peking547-b100000-classic-t1,return-recovery,raw,0,,,,[]
peking547-b100000-classic-t1,return-recovery,examined,0,,,,[]
peking547-b100000-classic-t1,return-recovery,receivers,0,,,,[]
peking547-b100000-classic-t1,return-recovery,need,0,,,,[]
peking547-b100000-classic-t1,return-recovery,feasible,0,,,,[]
peking547-b100000-classic-t1,return-recovery,exchanges,0,,,,[]
peking547-b100000-classic-t1,return-recovery,free,0,,,,[]
peking547-b100000-classic-t1,return-recovery,pairs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,conflicts,0,,,,[]
peking547-b100000-classic-t1,return-recovery,donorReuse,0,,,,[]
peking547-b100000-classic-t1,return-recovery,touches,0,,,,[]
peking547-b100000-classic-t1,return-recovery,evaluations,0,,,,[]
peking547-b100000-classic-t1,return-recovery,vertexWrites,0,,,,[]
peking547-b100000-classic-t1,return-recovery,indexWrites,0,,,,[]
peking547-b100000-classic-t1,return-recovery,gpuComputeMs,0,,,,[]
peking547-b100000-classic-t1,return-recovery,gpuDrawMs,0,,,,[]
peking547-b100000-classic-t1,stationary,cpuMs,0,,,,[]
peking547-b100000-classic-t1,stationary,frameMs,0,,,,[]
peking547-b100000-classic-t1,stationary,uploadMs,0,,,,[]
