case,arm,frame,warmup,hash,faces,raw,examined,receivers,need,feasible,exchanges,free,pairs,conflicts,cpuMs,viewMs,receiverMs,donorMs,reservationMs,sampleRepairMs
dem-canyon-b50000-transactional-t8,A,47,0,15585263799840846273,49999,2518,160,16,16,12,6,0,2128,20,53.514701843261719,17.060700000000001,20.666,6.6185,0.71950000000000003,6.9433000000000007
dem-canyon-b50000-transactional-t8,A,48,0,1981425153925890300,49999,1978,160,13,13,8,4,0,1764,79,52.123401641845703,17.832899999999999,20.514500000000002,5.4051999999999998,1.1614,5.9614000000000003
dem-canyon-b50000-transactional-t8,A,49,0,1602456969921514419,49999,1562,160,10,10,3,2,0,1520,0,57.066699981689453,15.8649,29.375299999999999,7.6604999999999999,0.21199999999999999,2.9328000000000003
dem-canyon-b50000-transactional-t8,A,50,0,5045194981472640172,49999,1244,160,13,13,13,4,0,1873,10,48.477298736572266,18.404899999999998,16.805199999999999,6.4405000000000001,0.41839999999999999,5.1291000000000002
dem-canyon-b50000-transactional-t8,A,51,0,14602801956320033537,49999,1001,160,4,4,4,2,0,459,23,46.20989990234375,17.577200000000001,16.2927,7.7683999999999997,0.49419999999999997,2.8542000000000001
dem-canyon-b50000-transactional-t8,A,52,0,15436754258940349565,49999,856,160,2,2,2,1,0,312,0,53.490798950195312,17.250499999999999,27.479099999999999,5.6387999999999998,0.11940000000000001,1.9289000000000001
dem-canyon-b50000-transactional-t8,A,53,0,15436754258940349565,49999,746,160,0,0,0,0,0,0,0,39.022998809814453,18.0245,20.761900000000001,0,0.00039999999999999996,0
dem-canyon-b50000-transactional-t8,A,54,0,16893110165957503591,49999,674,160,6,6,6,2,0,743,156,50.833099365234375,17.803699999999999,19.776,6.9466000000000001,1.4086000000000001,4.0536000000000003
dem-canyon-b50000-transactional-t8,A,55,0,3852997873936611203,49999,557,160,3,3,3,2,0,258,86,45.243400573730469,19.770300000000002,13.0008,6.6388999999999996,1.23,3.6017000000000001
dem-canyon-b50000-transactional-t8,A,56,0,3852997873936611203,49999,479,160,0,0,0,0,0,0,0,32.332599639892578,17.563599999999997,14.517199999999999,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,57,0,11198591259516696371,49999,425,160,2,2,2,1,0,262,5,39.451698303222656,17.091999999999999,13.6982,6.6643999999999997,0.1449,1.0829
dem-canyon-b50000-transactional-t8,A,58,0,11198591259516696371,49999,362,160,0,0,0,0,0,0,0,29.985099792480469,16.9206,12.9163,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,59,0,762667269757815216,49999,347,160,2,2,2,1,0,178,97,39.485198974609375,16.560700000000001,12.9541,6.3746999999999998,1.1187,1.6247
dem-canyon-b50000-transactional-t8,A,60,0,6674783436869346158,50000,314,160,13,12,10,5,1,1204,463,49.586200714111328,17.301299999999998,13.5205,6.5272000000000006,3.2303000000000002,7.3063000000000002
dem-canyon-b50000-transactional-t8,A,61,0,15515503987478555820,50000,275,160,8,8,8,4,0,718,313,46.491001129150391,18.803000000000001,12.8786,6.1971999999999996,2.7323,4.2606999999999999
dem-canyon-b50000-transactional-t8,A,62,0,1101316741253203082,50000,270,160,8,8,6,4,0,733,131,35.878700256347656,16.4833,6.7718999999999996,5.9996999999999998,1.4238,4.1558999999999999
dem-canyon-b50000-transactional-t8,A,63,0,14453462628644333389,50000,281,160,2,2,2,2,0,64,0,31.444799423217773,14.9536,6.4035000000000002,6.2682000000000002,0.088499999999999995,2.9240999999999997
dem-canyon-b50000-transactional-t8,A,64,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,24.516700744628906,17.011600000000001,7.3096000000000005,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,65,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.5317997932434082,0,6.4212999999999996,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,66,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.2857999801635742,0,6.0877999999999997,0,0.00029999999999999997,0
dem-canyon-b50000-transactional-t8,A,67,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.097099781036377,0,5.9871000000000008,0,0.00019999999999999998,0
dem-canyon-b50000-transactional-t8,A,68,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.1897997856140137,0,6.0777000000000001,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,69,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,8.2193002700805664,0,8.0067000000000004,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,70,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.4587001800537109,0,6.3296999999999999,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,71,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.9952001571655273,0,6.7733999999999996,0,0.00029999999999999997,0
dem-canyon-b50000-transactional-t8,A,72,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.2869000434875488,0,6.0773000000000001,0,0.00039999999999999996,0
dem-canyon-b50000-transactional-t8,A,73,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.4875998497009277,0,7.3357999999999999,0,0.00050000000000000001,0
dem-canyon-b50000-transactional-t8,A,74,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.3884000778198242,0,7.1459000000000001,0,0.00019999999999999998,0
dem-canyon-b50000-transactional-t8,A,75,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.8302998542785645,0,6.6840000000000002,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,76,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.9418997764587402,0,6.7995000000000001,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,77,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.8817000389099121,0,6.6928999999999998,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,78,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.5201997756958008,0,6.3794000000000004,0,0.00019999999999999998,0
dem-canyon-b50000-transactional-t8,A,79,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.1700000762939453,0,6.9608999999999996,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,80,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.5619001388549805,0,6.3264000000000005,0,0,0
dem-canyon-b50000-transactional-t8,A,81,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.8094000816345215,0,6.5087999999999999,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,82,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,8.2267999649047852,0,7.9237000000000002,0,0.00029999999999999997,0
dem-canyon-b50000-transactional-t8,A,83,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,8.8975000381469727,0,8.5832999999999995,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,84,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.9892997741699219,0,6.8044000000000002,0,0.00029999999999999997,0
dem-canyon-b50000-transactional-t8,A,85,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.8557000160217285,0,6.6181000000000001,0,0,0
dem-canyon-b50000-transactional-t8,A,86,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.8621001243591309,0,7.5957999999999997,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,87,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.1111998558044434,0,6.7749999999999995,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,88,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.109799861907959,0,6.9455,0,0.00029999999999999997,0
dem-canyon-b50000-transactional-t8,A,89,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,6.5110998153686523,0,6.3200000000000003,0,0,0
dem-canyon-b50000-transactional-t8,A,90,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,8.4364995956420898,0,8.1788999999999987,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,91,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.4022002220153809,0,7.2072000000000003,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,92,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.1522002220153809,0,7.0252999999999997,0,0,0
dem-canyon-b50000-transactional-t8,A,93,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,5.8108000755310059,0,5.6501000000000001,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,94,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.7494001388549805,0,7.6109,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,A,95,0,14453462628644333389,50000,282,160,0,0,0,0,0,0,0,7.1406002044677734,0,6.9710999999999999,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,0,1,1280469177983347998,49999,25598,160,158,158,158,35,0,22192,1103,5438.70458984375,0,46.241699999999994,43.238300000000002,28.943000000000001,28.0383
dem-canyon-b50000-transactional-t8,B,1,1,14453663114147691563,49999,25659,160,24,24,24,12,0,3288,79,111.53549957275391,21.363500000000002,41.318300000000001,31.790800000000001,1.2927,11.5998
dem-canyon-b50000-transactional-t8,B,2,1,3783830020145409136,49999,25598,160,1,1,1,1,0,115,0,118.65280151367188,21.264199999999999,66.461999999999989,27.210999999999999,0.0693,2.0939999999999999
dem-canyon-b50000-transactional-t8,B,3,0,2891871607054168155,49999,25316,160,13,13,13,6,0,1842,44,183.81500244140625,18.370999999999999,116.90589999999999,39.510999999999996,0.55279999999999996,6.4981
dem-canyon-b50000-transactional-t8,B,4,0,651741880132569872,50000,25145,160,6,5,5,2,1,701,15,125.49030303955078,19.083200000000001,77.336799999999997,24.739799999999999,0.40329999999999999,2.677
dem-canyon-b50000-transactional-t8,B,5,0,16570730064765630339,50000,24953,160,7,7,7,4,0,977,11,211.04249572753906,20.905199999999997,162.0462,20.263300000000001,0.38430000000000003,5.2594000000000003
dem-canyon-b50000-transactional-t8,B,6,0,4635675577878268930,50000,24870,160,5,5,5,3,0,742,9,188.92489624023438,18.848299999999998,127.0522,34.376600000000003,0.29849999999999999,6.3231000000000002
dem-canyon-b50000-transactional-t8,B,7,0,16865880013031553283,50000,24750,160,5,5,5,3,0,720,5,157.17059326171875,18.719800000000003,106.45830000000001,24.258399999999998,0.23039999999999999,5.6487000000000007
dem-canyon-b50000-transactional-t8,B,8,0,5587609320386097257,50000,24490,160,3,3,3,2,0,464,1,145.04539489746094,18.3446,104.5659,18.0396,0.13730000000000001,2.9401000000000002
dem-canyon-b50000-transactional-t8,B,9,0,11464735031204692843,49999,24211,160,7,7,7,1,0,1118,0,148.17649841308594,18.5398,110.35300000000001,17.572900000000001,0.092499999999999999,0.83379999999999999
dem-canyon-b50000-transactional-t8,B,10,0,13399507346750227070,49999,23902,160,8,8,8,1,0,1265,0,136.27609252929688,17.870699999999999,97.742099999999994,17.993300000000001,0.12720000000000001,1.5488
dem-canyon-b50000-transactional-t8,B,11,0,13399507346750227070,49999,23548,160,12,12,0,0,0,1920,0,146.38699340820312,18.5532,112.98869999999999,14.0695,0.11270000000000001,0
dem-canyon-b50000-transactional-t8,B,12,0,2934342344009938920,49999,22929,160,22,22,22,2,0,3506,1,135.42149353027344,18.9834,99.052300000000002,14.083699999999999,0.28749999999999998,2.2360000000000002
dem-canyon-b50000-transactional-t8,B,13,0,2934342344009938920,49999,22138,160,21,21,0,0,0,3360,0,131.12139892578125,18.297599999999999,96.886899999999997,15.328100000000001,0.18490000000000001,0
dem-canyon-b50000-transactional-t8,B,14,0,12823397007340087922,49999,21331,160,26,26,26,3,0,4132,3,143.06739807128906,16.3078,104.83030000000001,17.309999999999999,0.31359999999999999,3.0431999999999997
dem-canyon-b50000-transactional-t8,B,15,0,3979386832663881342,49999,20205,160,36,36,36,1,0,5754,0,137.55889892578125,19.186199999999999,99.771299999999997,16.179200000000002,0.38069999999999998,0.92809999999999993
dem-canyon-b50000-transactional-t8,B,16,0,14725041331524854679,49999,19078,160,36,36,36,3,0,5735,3,125.55400085449219,18.160499999999999,81.341499999999996,21.3398,0.51700000000000002,3.0009000000000001
dem-canyon-b50000-transactional-t8,B,17,0,14725041331524854679,49999,18114,160,34,34,0,0,0,5440,0,115.91200256347656,19.143599999999999,84.085999999999999,11.866099999999999,0.29880000000000001,0
dem-canyon-b50000-transactional-t8,B,18,0,12632376470959076093,49999,17213,160,46,46,46,5,0,7297,10,151.86700439453125,17.176000000000002,99.422300000000007,29.3886,0.62790000000000001,3.3134000000000001
dem-canyon-b50000-transactional-t8,B,19,0,14456283350759320556,49999,16650,160,34,34,34,1,0,5439,0,114.19090270996094,16.058300000000003,82.49430000000001,13.5976,0.2535,0.8397
dem-canyon-b50000-transactional-t8,B,20,0,3467233354052990755,49999,15923,160,45,45,45,1,0,7190,0,101.09339904785156,15.766700000000002,70.926900000000003,12.395200000000001,0.4264,0.88319999999999999
dem-canyon-b50000-transactional-t8,B,21,0,3117248214269280325,49999,15039,160,54,54,54,1,0,8629,0,110.345703125,18.192599999999999,70.367100000000008,19.030899999999999,0.5282,1.0722
dem-canyon-b50000-transactional-t8,B,22,0,14366465960969631443,49999,13915,160,58,58,58,2,0,9268,1,115.20110321044922,15.963200000000001,75.204800000000006,20.577000000000002,0.73240000000000005,1.5364
dem-canyon-b50000-transactional-t8,B,23,0,228350302628361656,49999,13020,160,53,53,53,2,0,8379,1,96.158599853515625,18.033200000000001,63.413300000000007,12.333299999999999,0.35510000000000003,1.2175
dem-canyon-b50000-transactional-t8,B,24,0,15118872053240788373,49999,11311,160,64,64,64,2,0,10084,1,92.839302062988281,16.125400000000003,59.4756,13.5311,0.70310000000000006,1.8500000000000001
dem-canyon-b50000-transactional-t8,B,25,0,11968088478746714801,49999,9968,160,68,68,68,2,0,10772,1,95.383003234863281,16.026299999999999,62.390099999999997,14.3058,0.45750000000000002,1.3895
dem-canyon-b50000-transactional-t8,B,26,0,2633211585823520498,49999,9050,160,73,73,73,2,0,11675,1,100.81559753417969,15.2934,66.709400000000002,14.7759,0.78059999999999996,1.8747
dem-canyon-b50000-transactional-t8,B,27,0,7598802515236439502,49999,8300,160,81,81,81,5,0,12895,10,103.84510040283203,16.895299999999999,61.487100000000005,18.2193,1.1768000000000001,4.3131999999999993
dem-canyon-b50000-transactional-t8,B,28,0,11436401032254206730,49999,7523,160,75,75,75,2,0,11963,1,100.95950317382812,17.120199999999997,66.555199999999999,14.325100000000001,0.4728,1.327
dem-canyon-b50000-transactional-t8,B,29,0,15402996244792623959,49999,6940,160,68,68,68,2,0,10847,68,146.85760498046875,16.444700000000001,107.1537,19.462400000000002,0.62359999999999993,1.4117999999999999
dem-canyon-b50000-transactional-t8,B,30,0,3045193570500464042,49999,6129,160,73,73,73,2,0,11562,72,134.30409240722656,15.603,95.850400000000008,18.183700000000002,1.1746000000000001,2.0167999999999999
dem-canyon-b50000-transactional-t8,B,31,0,3045193570500464042,49999,5149,160,96,96,0,0,0,15360,0,121.27960205078125,15.525300000000001,91.991699999999994,11.207999999999998,0.79900000000000004,0
dem-canyon-b50000-transactional-t8,B,32,0,3045193570500464042,49999,4792,160,102,102,0,0,0,16320,0,98.014297485351562,17.6159,67.164199999999994,11.735000000000001,0.82150000000000001,0
dem-canyon-b50000-transactional-t8,B,33,0,3045193570500464042,49999,5785,160,70,70,0,0,0,11200,0,161.97689819335938,15.7376,133.47619999999998,11.2117,0.62759999999999994,0
dem-canyon-b50000-transactional-t8,B,34,0,3045193570500464042,49999,6710,160,56,56,0,0,0,8960,0,150.45930480957031,16.955399999999997,119.3439,12.789099999999999,0.49430000000000002,0
dem-canyon-b50000-transactional-t8,B,35,0,3045193570500464042,49999,7296,160,56,56,0,0,0,8960,0,98.705101013183594,14.785,68.574300000000008,14.282100000000002,0.42519999999999997,0
dem-canyon-b50000-transactional-t8,B,36,0,3045193570500464042,49999,7986,160,53,53,0,0,0,8480,0,100.80539703369141,20.9285,66.483999999999995,12.3713,0.43490000000000001,0
dem-canyon-b50000-transactional-t8,B,37,0,3045193570500464042,49999,8812,160,36,36,0,0,0,5760,0,94.007797241210938,15.452499999999999,65.268199999999993,12.0076,0.32979999999999998,0
dem-canyon-b50000-transactional-t8,B,38,0,3045193570500464042,49999,9631,160,38,38,0,0,0,6080,0,90.024696350097656,15.975,60.883000000000003,12.214600000000001,0.33330000000000004,0
dem-canyon-b50000-transactional-t8,B,39,0,3045193570500464042,49999,10873,160,39,39,0,0,0,6240,0,89.733497619628906,16.876300000000001,60.729500000000002,11.2117,0.2218,0
dem-canyon-b50000-transactional-t8,B,40,0,3045193570500464042,49999,12601,160,36,36,0,0,0,5760,0,96.427299499511719,16.410299999999999,66.458299999999994,12.457800000000001,0.32029999999999997,0
dem-canyon-b50000-transactional-t8,B,41,0,3045193570500464042,49999,13592,160,28,28,0,0,0,4480,0,93.333000183105469,17.1783,62.847899999999996,12.375499999999999,0.17510000000000001,0
dem-canyon-b50000-transactional-t8,B,42,0,3045193570500464042,49999,14711,160,22,22,0,0,0,3520,0,105.3572998046875,16.9849,73.396699999999996,14.4038,0.18430000000000002,0
dem-canyon-b50000-transactional-t8,B,43,0,3045193570500464042,49999,15699,160,28,28,0,0,0,4480,0,139.11210632324219,17.2315,109.00749999999999,12.1562,0.1545,0
dem-canyon-b50000-transactional-t8,B,44,0,3045193570500464042,49999,16479,160,15,15,0,0,0,2400,0,106.22769927978516,17.2469,75.986799999999988,12.3163,0.1492,0
dem-canyon-b50000-transactional-t8,B,45,0,3045193570500464042,49999,17055,160,13,13,0,0,0,2080,0,103.70240020751953,16.9666,73.951699999999988,12.2395,0.11849999999999999,0
dem-canyon-b50000-transactional-t8,B,46,0,3045193570500464042,49999,17811,160,12,12,0,0,0,1920,0,118.41799926757812,15.656000000000001,88.557999999999993,13.761000000000001,0.10880000000000001,0
dem-canyon-b50000-transactional-t8,B,47,0,3045193570500464042,49999,18758,160,20,20,0,0,0,3200,0,130.8916015625,17.083000000000002,100.5197,12.826000000000001,0.10840000000000001,0
dem-canyon-b50000-transactional-t8,B,48,0,3045193570500464042,49999,19840,160,14,14,0,0,0,2240,0,120.08470153808594,18.1754,88.121500000000012,13.423,0.075600000000000001,0
dem-canyon-b50000-transactional-t8,B,49,0,3045193570500464042,49999,20997,160,6,6,0,0,0,960,0,130.65280151367188,17.482500000000002,99.018300000000011,13.7232,0.051900000000000002,0
dem-canyon-b50000-transactional-t8,B,50,0,3045193570500464042,49999,21936,160,0,0,0,0,0,0,0,115.82820129394531,18.140599999999999,97.471500000000006,0,0.00029999999999999997,0
dem-canyon-b50000-transactional-t8,B,51,0,3045193570500464042,49999,22652,160,6,6,0,0,0,960,0,123.75209808349609,18.023199999999999,91.203599999999994,14.063499999999999,0.080799999999999997,0
dem-canyon-b50000-transactional-t8,B,52,0,3045193570500464042,49999,23456,160,4,4,0,0,0,640,0,127.53079986572266,17.796599999999998,97.651799999999994,11.7178,0.029399999999999999,0
dem-canyon-b50000-transactional-t8,B,53,0,3045193570500464042,49999,23870,160,2,2,0,0,0,320,0,126.61119842529297,17.6219,96.679600000000008,11.914599999999998,0.028299999999999999,0
dem-canyon-b50000-transactional-t8,B,54,0,3045193570500464042,49999,24113,160,0,0,0,0,0,0,0,126.17440032958984,18.029300000000003,107.96409999999999,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,55,0,3045193570500464042,49999,24464,160,0,0,0,0,0,0,0,107.81610107421875,17.692900000000002,89.978200000000001,0,0.00029999999999999997,0
dem-canyon-b50000-transactional-t8,B,56,0,3045193570500464042,49999,24750,160,0,0,0,0,0,0,0,85.268699645996094,16.732400000000002,68.310299999999998,0,0,0
dem-canyon-b50000-transactional-t8,B,57,0,3045193570500464042,49999,24884,160,1,1,0,0,0,160,0,101.63950347900391,18.2196,71.403900000000007,11.6471,0.0155,0
dem-canyon-b50000-transactional-t8,B,58,0,3045193570500464042,49999,24944,160,1,1,0,0,0,160,0,89.84100341796875,18.393799999999999,59.040799999999997,11.8787,0.022799999999999997,0
dem-canyon-b50000-transactional-t8,B,59,0,3045193570500464042,49999,25145,160,4,4,0,0,0,640,0,95.918800354003906,17.5395,62.217799999999997,15.824999999999999,0.042299999999999997,0
dem-canyon-b50000-transactional-t8,B,60,0,3045193570500464042,49999,25277,160,9,9,0,0,0,1440,0,169.47430419921875,18.000499999999999,137.7081,13.201700000000001,0.0574,0
dem-canyon-b50000-transactional-t8,B,61,0,3045193570500464042,49999,25592,160,0,0,0,0,0,0,0,68.572898864746094,18.732100000000003,49.424399999999999,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,62,0,3045193570500464042,49999,25720,160,0,0,0,0,0,0,0,44.077499389648438,17.910800000000002,25.973099999999999,0,0.00039999999999999996,0
dem-canyon-b50000-transactional-t8,B,63,0,3045193570500464042,49999,25727,160,6,6,0,0,0,960,0,53.391899108886719,20.177799999999998,19.267800000000001,13.567400000000001,0.057000000000000002,0
dem-canyon-b50000-transactional-t8,B,64,0,11229089894700938834,50000,25730,160,5,4,4,2,1,638,1,58.964599609375,18.5093,17.017399999999999,20.9376,0.088300000000000003,1.8264
dem-canyon-b50000-transactional-t8,B,65,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,10.661299705505371,0,10.557399999999999,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,66,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.827899932861328,0,11.662600000000001,0,0,0
dem-canyon-b50000-transactional-t8,B,67,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.683899879455566,0,11.473100000000001,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,68,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.814900398254395,0,11.6921,0,0,0
dem-canyon-b50000-transactional-t8,B,69,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.48900032043457,0,11.324499999999999,0,0,0
dem-canyon-b50000-transactional-t8,B,70,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,35.047401428222656,0,34.852899999999998,0,0.00029999999999999997,0
dem-canyon-b50000-transactional-t8,B,71,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,41.173599243164062,0,40.874899999999997,0,0,0
dem-canyon-b50000-transactional-t8,B,72,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,25.870599746704102,0,25.4468,0,0.00019999999999999998,0
dem-canyon-b50000-transactional-t8,B,73,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,17.084699630737305,0,16.8581,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,74,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,16.600200653076172,0,16.302099999999999,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,75,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.174200057983398,0,10.9984,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,76,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,12.135800361633301,0,11.953200000000001,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,77,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,12.193499565124512,0,12.0572,0,0,0
dem-canyon-b50000-transactional-t8,B,78,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,12.093799591064453,0,11.9725,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,79,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.161399841308594,0,11.053100000000001,0,0,0
dem-canyon-b50000-transactional-t8,B,80,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,12.413800239562988,0,12.2721,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,81,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.317700386047363,0,11.209899999999999,0,0,0
dem-canyon-b50000-transactional-t8,B,82,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,10.754799842834473,0,10.552900000000001,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,83,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,10.983699798583984,0,10.803500000000001,0,0.00019999999999999998,0
dem-canyon-b50000-transactional-t8,B,84,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.895199775695801,0,11.6282,0,0,0
dem-canyon-b50000-transactional-t8,B,85,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.773099899291992,0,11.5844,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,86,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,12.193699836730957,0,12.036799999999999,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,87,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,12.058799743652344,0,11.849,0,0.00019999999999999998,0
dem-canyon-b50000-transactional-t8,B,88,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,12.14430046081543,0,11.9907,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,89,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,10.396300315856934,0,10.2014,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,90,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.271599769592285,0,11.0642,0,0.00019999999999999998,0
dem-canyon-b50000-transactional-t8,B,91,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.823300361633301,0,11.707100000000001,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,92,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.677200317382812,0,11.510400000000001,0,9.9999999999999991e-05,0
dem-canyon-b50000-transactional-t8,B,93,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,11.945899963378906,0,11.7736,0,0,0
dem-canyon-b50000-transactional-t8,B,94,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,10.064000129699707,0,9.9291999999999998,0,0.00029999999999999997,0
dem-canyon-b50000-transactional-t8,B,95,0,11229089894700938834,50000,25733,160,0,0,0,0,0,0,0,10.751299858093262,0,10.6417,0,9.9999999999999991e-05,0
