frame,phase,task,thread,startMs,endMs,durationMs
7,mesh_fill,mesh_fill/2,5,38.7655,38.76675,0.00125
7,mesh_fill,mesh_fill/3,5,38.76682,38.76795,0.00113
7,mesh_fill,mesh_fill/4,5,38.768081,38.77046,0.002379
7,mesh_fill,mesh_fill/5,5,38.770511,38.77137,0.000859
7,mesh_fill,mesh_fill/7,5,38.77158,38.77264,0.00106
7,mesh_fill,mesh_fill/6,6,38.772325,38.776035,0.00371
8,view_projection,view_projection/4,2,0.179279,4.369897,4.190618
8,view_projection,view_projection/6,3,0.218995,4.947967,4.728972
8,view_projection,view_projection/2,4,0.159454,4.449685,4.290231
8,view_projection,view_projection/0,5,0.114778,4.690436,4.575658
8,view_projection,view_projection/1,6,0.131048,4.405789,4.274741
8,view_projection,view_projection/3,7,0.177314,4.730171,4.552857
8,view_projection,view_projection/5,8,0.207475,4.65544,4.447965
8,view_projection,view_projection/7,9,0.249172,4.582054,4.332882
8,view_scores,view_scores/0,2,5.06855,8.649237,3.580687
8,view_scores,view_scores/7,3,5.182834,7.932064,2.74923
8,view_scores,view_scores/2,4,5.095221,8.746095,3.650874
8,view_scores,view_scores/5,5,5.168709,8.392321,3.223612
8,view_scores,view_scores/1,6,5.079056,8.678399,3.599343
8,view_scores,view_scores/6,7,5.166488,7.937694,2.771206
8,view_scores,view_scores/4,8,5.150373,8.677633,3.52726
8,view_scores,view_scores/3,9,5.136717,8.726805,3.590088
8,receiver_stage,receiver_stage/3,2,10.295275,18.027574,7.732299
8,receiver_stage,receiver_stage/0,3,10.251264,14.987206,4.735942
8,receiver_stage,receiver_stage/7,4,10.351983,18.81631,8.464327
8,receiver_stage,receiver_stage/2,5,10.281605,18.161423,7.879818
8,receiver_stage,receiver_stage/5,6,10.323201,18.364374,8.041173
8,receiver_stage,receiver_stage/1,7,10.271509,15.081363,4.809854
8,receiver_stage,receiver_stage/4,8,10.30878,17.914116,7.605336
8,receiver_stage,receiver_stage/6,9,10.338542,17.065345,6.726803
8,donor_stage,donor_stage/4,2,19.037031,20.990841,1.95381
8,donor_stage,donor_stage/0,3,18.982054,19.61165,0.629596
8,donor_stage,donor_stage/7,4,19.084638,21.734771,2.650133
8,donor_stage,donor_stage/5,5,19.052402,20.871528,1.819126
8,donor_stage,donor_stage/6,6,19.072988,20.972441,1.899453
8,donor_stage,donor_stage/1,7,19.00256,20.322644,1.320084
8,donor_stage,donor_stage/3,8,19.024235,20.430102,1.405867
8,donor_stage,donor_stage/2,9,19.01464,21.343545,2.328905
8,face_fill,face_fill/0,3,29.543926,29.545126,0.0012
8,face_fill,face_fill/1,3,29.545876,29.545976,0.0001
8,face_fill,face_fill/2,3,29.546066,29.546166,0.0001
8,face_fill,face_fill/3,3,29.546286,29.546376,9e-05
8,face_fill,face_fill/4,3,29.546506,29.546586,8e-05
8,face_fill,face_fill/5,3,29.546636,29.546796,0.00016
8,face_fill,face_fill/6,3,29.546846,29.546936,9e-05
8,face_fill,face_fill/7,3,29.554556,29.554656,0.0001
8,mesh_fill,mesh_fill/0,3,41.871324,41.879344,0.00802
8,mesh_fill,mesh_fill/1,3,41.880305,41.882184,0.001879
8,mesh_fill,mesh_fill/2,3,41.882254,41.883674,0.00142
8,mesh_fill,mesh_fill/3,3,41.883804,41.884774,0.00097
8,mesh_fill,mesh_fill/4,3,41.884884,41.886924,0.00204
8,mesh_fill,mesh_fill/6,3,41.887795,41.889395,0.0016
