frame,rootIndex,task,thread,startMs,endMs,durationMs,fitCalls,fitMs,pointwiseCalls,pointwiseMs
3,139,receiver_stage/7,7,14.290374,14.392157,0.101783,7,0.05636,0,0.0
3,145,receiver_stage/7,7,14.392457,14.891961,0.499504,7,0.445232,0,0.0
3,153,receiver_stage/7,7,14.892021,15.074546,0.182525,7,0.111693,0,0.0
3,155,receiver_stage/7,7,15.074676,15.408825,0.334149,7,0.286097,0,0.0
3,5,receiver_stage/5,8,7.193365,8.341586,1.148221,7,0.767402,1,0.236256
3,17,receiver_stage/5,8,8.341806,8.87409,0.532284,7,0.475034,0,0.0
3,25,receiver_stage/5,8,8.87422,9.092792,0.218572,6,0.115492,0,0.0
3,31,receiver_stage/5,8,9.092892,9.783101,0.690209,7,0.382659,1,0.239986
3,42,receiver_stage/5,8,9.783181,10.027978,0.244797,7,0.170275,0,0.0
3,44,receiver_stage/5,8,10.028038,10.693836,0.665798,7,0.588366,0,0.0
3,56,receiver_stage/5,8,10.693896,11.20674,0.512844,7,0.455783,0,0.0
3,63,receiver_stage/5,8,11.20677,11.328663,0.121893,7,0.065682,0,0.0
3,68,receiver_stage/5,8,11.328693,11.805516,0.476823,7,0.406932,0,0.0
3,78,receiver_stage/5,8,11.805546,12.019882,0.214336,7,0.145154,0,0.0
3,85,receiver_stage/5,8,12.019932,12.166526,0.146594,7,0.102432,0,0.0
3,92,receiver_stage/5,8,12.166556,12.636899,0.470343,7,0.424249,0,0.0
3,102,receiver_stage/5,8,12.636929,12.907716,0.270787,7,0.149842,0,0.0
3,105,receiver_stage/5,8,12.907766,13.020329,0.112563,7,0.070012,0,0.0
3,109,receiver_stage/5,8,13.020649,13.278256,0.257607,7,0.222996,0,0.0
3,119,receiver_stage/5,8,13.278286,13.689367,0.411081,7,0.351268,0,0.0
3,126,receiver_stage/5,8,13.689407,14.13465,0.445243,7,0.38943,0,0.0
3,136,receiver_stage/5,8,14.13468,14.337365,0.202685,7,0.134523,0,0.0
3,141,receiver_stage/5,8,14.337395,14.604292,0.266897,7,0.196815,0,0.0
3,149,receiver_stage/5,8,14.604543,14.958052,0.353509,7,0.285346,0,0.0
3,154,receiver_stage/5,8,14.958602,15.433895,0.475293,7,0.396572,0,0.0
3,0,receiver_stage/0,9,7.122819,7.677334,0.554515,4,0.425352,0,0.0
3,12,receiver_stage/0,9,7.677874,7.940631,0.262757,7,0.222435,0,0.0
3,14,receiver_stage/0,9,7.940901,8.26279,0.321889,7,0.280708,0,0.0
3,16,receiver_stage/0,9,8.26307,8.6187,0.35563,7,0.298688,0,0.0
3,19,receiver_stage/0,9,8.61878,8.752393,0.133613,7,0.06768,0,0.0
3,21,receiver_stage/0,9,8.752463,8.936198,0.183735,7,0.129703,0,0.0
3,28,receiver_stage/0,9,8.936248,10.383688,1.44744,8,0.666997,3,0.71829
3,49,receiver_stage/0,9,10.383788,10.4815,0.097712,7,0.064171,0,0.0
3,51,receiver_stage/0,9,10.48158,10.586853,0.105273,7,0.069812,0,0.0
3,53,receiver_stage/0,9,10.586903,10.770018,0.183115,7,0.11198,0,0.0
3,57,receiver_stage/0,9,10.770048,11.267062,0.497014,7,0.441941,0,0.0
3,66,receiver_stage/0,9,11.267122,11.94803,0.680908,7,0.513265,1,0.113873
3,81,receiver_stage/0,9,11.94807,12.028233,0.080163,7,0.044243,0,0.0
3,86,receiver_stage/0,9,12.028263,12.146616,0.118353,4,0.090582,0,0.0
3,91,receiver_stage/0,9,12.146646,12.532526,0.38588,7,0.3375,0,0.0
3,98,receiver_stage/0,9,12.532636,13.067381,0.534745,7,0.474514,0,0.0
3,112,receiver_stage/0,9,13.067441,13.179214,0.111773,7,0.067611,0,0.0
3,115,receiver_stage/0,9,13.179424,13.641207,0.461783,7,0.367358,0,0.0
3,125,receiver_stage/0,9,13.641267,14.042397,0.40113,7,0.330708,0,0.0
3,135,receiver_stage/0,9,14.042498,18.643048,4.60055,2,0.854763,2,3.713177
4,5,receiver_stage/5,2,7.955727,8.032929,0.077202,4,0.02136,0,0.0
4,8,receiver_stage/5,2,8.037419,9.278083,1.240664,6,0.890876,1,0.233866
4,19,receiver_stage/5,2,9.278153,9.612332,0.334179,7,0.279469,0,0.0
4,21,receiver_stage/5,2,9.612742,9.817903,0.205161,7,0.133608,0,0.0
4,23,receiver_stage/5,2,9.817983,9.997607,0.179624,7,0.135493,0,0.0
4,26,receiver_stage/5,2,9.997697,10.137891,0.140194,7,0.115801,0,0.0
4,29,receiver_stage/5,2,10.138031,10.299326,0.161295,6,0.099551,0,0.0
4,32,receiver_stage/5,2,10.299366,10.45004,0.150674,4,0.120121,0,0.0
4,35,receiver_stage/5,2,10.45042,10.652335,0.201915,7,0.091393,0,0.0
4,38,receiver_stage/5,2,10.652535,11.478158,0.825623,7,0.48027,1,0.261448
4,46,receiver_stage/5,2,11.478218,11.656713,0.178495,4,0.119823,0,0.0
4,47,receiver_stage/5,2,11.656783,11.785396,0.128613,4,0.097172,0,0.0
4,48,receiver_stage/5,2,11.785446,11.889019,0.103573,7,0.06427,0,0.0
4,49,receiver_stage/5,2,11.889059,11.986732,0.097673,7,0.065871,0,0.0
4,51,receiver_stage/5,2,11.986802,12.141096,0.154294,7,0.102403,0,0.0
4,53,receiver_stage/5,2,12.141126,12.329281,0.188155,7,0.145843,0,0.0
4,57,receiver_stage/5,2,12.329361,12.869256,0.539895,7,0.462943,0,0.0
4,67,receiver_stage/5,2,12.869296,13.178784,0.309488,7,0.265807,0,0.0
4,77,receiver_stage/5,2,13.179074,13.512863,0.333789,7,0.299966,0,0.0
4,85,receiver_stage/5,2,13.513143,13.872113,0.35897,7,0.308008,0,0.0
4,91,receiver_stage/5,2,13.872383,14.357726,0.485343,7,0.406872,0,0.0
4,100,receiver_stage/5,2,14.357876,14.695566,0.33769,7,0.287957,0,0.0
4,111,receiver_stage/5,2,14.695596,14.902681,0.207085,7,0.118303,0,0.0
4,115,receiver_stage/5,2,14.902731,15.423215,0.520484,7,0.469364,0,0.0
4,128,receiver_stage/5,2,15.423325,15.96837,0.545045,7,0.468244,0,0.0
4,142,receiver_stage/5,2,15.96842,16.426433,0.458013,7,0.386749,0,0.0
4,156,receiver_stage/5,2,16.426523,16.732781,0.306258,7,0.260837,0,0.0
4,1,receiver_stage/1,3,7.898505,12.487995,4.58949,2,0.687118,1,3.86827
4,62,receiver_stage/1,3,12.488055,12.616389,0.128334,7,0.080162,0,0.0
4,63,receiver_stage/1,3,12.616459,12.689171,0.072712,7,0.042721,0,0.0
4,64,receiver_stage/1,3,12.689211,12.913077,0.223866,7,0.186605,0,0.0
4,69,receiver_stage/1,3,12.913157,13.04298,0.129823,7,0.056299,0,0.0
4,73,receiver_stage/1,3,13.043121,13.526454,0.483333,7,0.434031,0,0.0
4,87,receiver_stage/1,3,13.526524,13.877603,0.351079,7,0.293347,0,0.0
4,92,receiver_stage/1,3,13.877973,14.10901,0.231037,7,0.140073,0,0.0
4,95,receiver_stage/1,3,14.10909,14.456169,0.347079,7,0.289888,0,0.0
4,102,receiver_stage/1,3,14.456309,14.538381,0.082072,7,0.040531,0,0.0
4,104,receiver_stage/1,3,14.538411,14.655894,0.117483,7,0.076621,0,0.0
4,110,receiver_stage/1,3,14.655924,15.082906,0.426982,7,0.385099,0,0.0
4,122,receiver_stage/1,3,15.082966,15.428196,0.34523,7,0.303917,0,0.0
4,129,receiver_stage/1,3,15.428266,15.746474,0.318208,7,0.258356,0,0.0
4,136,receiver_stage/1,3,15.746574,15.828346,0.081772,7,0.048761,0,0.0
4,138,receiver_stage/1,3,15.828416,15.928069,0.099653,7,0.05623,0,0.0
4,140,receiver_stage/1,3,15.928139,16.159426,0.231287,7,0.114652,0,0.0
4,150,receiver_stage/1,3,16.159506,16.772222,0.612716,7,0.545745,0,0.0
4,4,receiver_stage/4,4,7.936881,8.102005,0.165124,6,0.081991,0,0.0
4,9,receiver_stage/4,4,8.102045,8.470056,0.368011,7,0.328969,0,0.0
4,14,receiver_stage/4,4,8.470086,10.630269,2.160183,1,0.180875,1,1.972278
4,37,receiver_stage/4,4,10.630359,11.894674,1.264315,6,1.086551,1,0.075992
4,50,receiver_stage/4,4,11.894744,12.086329,0.191585,7,0.129985,0,0.0
4,52,receiver_stage/4,4,12.086429,12.272704,0.186275,7,0.139485,0,0.0
4,55,receiver_stage/4,4,12.272794,12.452829,0.180035,7,0.114181,0,0.0
4,61,receiver_stage/4,4,12.452939,13.004744,0.551805,7,0.483883,0,0.0
4,72,receiver_stage/4,4,13.004804,13.551899,0.547095,7,0.479673,0,0.0
4,88,receiver_stage/4,4,13.552069,14.139215,0.587146,8,0.432131,1,0.070702
4,96,receiver_stage/4,4,14.139355,14.624248,0.484893,7,0.43733,0,0.0
4,108,receiver_stage/4,4,14.624279,14.925747,0.301468,7,0.258335,0,0.0
