frame,phase,task,thread,startMs,endMs,durationMs
6,view_scores,view_scores/0,4,3.718233,5.812717,2.094484
6,view_scores,view_scores/1,5,3.725488,5.815052,2.089564
6,view_scores,view_scores/7,6,3.890472,5.558216,1.667744
6,view_scores,view_scores/6,7,3.869432,5.73146,1.862028
6,view_scores,view_scores/3,8,3.759889,5.808267,2.048378
6,view_scores,view_scores/4,9,3.833356,6.029322,2.195966
6,receiver_stage,receiver_stage/6,2,6.550026,56.475712,49.925686
6,receiver_stage,receiver_stage/2,3,6.49369,59.535537,53.041847
6,receiver_stage,receiver_stage/4,4,6.52135,56.462727,49.941377
6,receiver_stage,receiver_stage/5,5,6.54829,56.678643,50.130353
6,receiver_stage,receiver_stage/0,6,6.464538,58.158997,51.694459
6,receiver_stage,receiver_stage/1,7,6.478464,62.012586,55.534122
6,receiver_stage,receiver_stage/3,8,6.503255,56.03863,49.535375
6,receiver_stage,receiver_stage/7,9,6.566582,57.506479,50.939897
6,face_fill,face_fill/0,8,65.494895,65.496205,0.00131
6,face_fill,face_fill/1,8,65.496815,65.496925,0.00011
6,face_fill,face_fill/2,8,65.496995,65.497085,9e-05
6,face_fill,face_fill/3,8,65.497385,65.497465,8e-05
6,face_fill,face_fill/4,8,65.497745,65.497865,0.00012
6,face_fill,face_fill/5,8,65.497925,65.497995,7e-05
6,face_fill,face_fill/6,8,65.498055,65.498185,0.00013
6,face_fill,face_fill/7,8,65.503545,65.503605,6e-05
6,mesh_fill,mesh_fill/0,8,78.241006,78.245496,0.00449
6,mesh_fill,mesh_fill/1,8,78.246166,78.247706,0.00154
6,mesh_fill,mesh_fill/2,8,78.247806,78.249156,0.00135
6,mesh_fill,mesh_fill/3,8,78.249206,78.250486,0.00128
6,mesh_fill,mesh_fill/4,8,78.250536,78.251776,0.00124
6,mesh_fill,mesh_fill/5,8,78.251826,78.253006,0.00118
6,mesh_fill,mesh_fill/6,8,78.253166,78.254336,0.00117
6,mesh_fill,mesh_fill/7,8,78.254396,78.255446,0.00105
7,view_projection,view_projection/2,2,0.093452,2.736461,2.643009
7,view_projection,view_projection/6,3,0.153559,2.788727,2.635168
7,view_projection,view_projection/1,4,0.081347,2.723065,2.641718
7,view_projection,view_projection/3,5,0.108593,2.760942,2.652349
7,view_projection,view_projection/5,6,0.136723,3.593053,3.45633
7,view_projection,view_projection/7,7,0.171349,2.781817,2.610468
7,view_projection,view_projection/0,8,0.059935,3.405961,3.346026
7,view_projection,view_projection/4,9,0.129848,2.54811,2.418262
7,view_scores,view_scores/2,2,3.68768,5.22133,1.53365
7,view_scores,view_scores/5,3,3.736921,5.23469,1.497769
7,view_scores,view_scores/1,4,3.67154,5.23444,1.5629
7,view_scores,view_scores/3,5,3.701316,5.552333,1.851017
7,view_scores,view_scores/7,6,3.775857,5.04015,1.264293
7,view_scores,view_scores/4,7,3.713706,5.103362,1.389656
7,view_scores,view_scores/6,8,3.75369,5.306431,1.552741
7,view_scores,view_scores/0,9,3.663325,5.195174,1.531849
7,receiver_stage,receiver_stage/3,2,6.119318,52.302448,46.18313
7,receiver_stage,receiver_stage/5,3,6.146873,51.667422,45.520549
7,receiver_stage,receiver_stage/4,4,6.132033,51.956128,45.824095
7,receiver_stage,receiver_stage/7,5,6.174015,52.261737,46.087722
7,receiver_stage,receiver_stage/0,6,6.074372,53.431498,47.357126
7,receiver_stage,receiver_stage/1,7,6.091233,66.047264,59.956031
7,receiver_stage,receiver_stage/6,8,6.153793,53.593142,47.439349
7,receiver_stage,receiver_stage/2,9,6.102553,53.470379,47.367826
7,face_fill,face_fill/0,3,68.818316,68.819586,0.00127
7,face_fill,face_fill/1,3,68.820396,68.820456,6e-05
7,face_fill,face_fill/2,3,68.820516,68.820606,9e-05
7,face_fill,face_fill/3,3,68.820666,68.820966,0.0003
7,face_fill,face_fill/4,3,68.821016,68.821086,7e-05
7,face_fill,face_fill/5,3,68.821156,68.821226,7e-05
7,face_fill,face_fill/6,3,68.821356,68.821426,7e-05
7,face_fill,face_fill/7,3,68.826046,68.826106,6e-05
7,mesh_fill,mesh_fill/0,3,77.230003,77.234753,0.00475
7,mesh_fill,mesh_fill/1,3,77.235533,77.237003,0.00147
7,mesh_fill,mesh_fill/2,3,77.237153,77.238813,0.00166
7,mesh_fill,mesh_fill/3,3,77.239053,77.240113,0.00106
7,mesh_fill,mesh_fill/4,3,77.240183,77.241353,0.00117
7,mesh_fill,mesh_fill/6,3,77.242563,77.243743,0.00118
7,mesh_fill,mesh_fill/7,3,77.244183,77.245393,0.00121
7,mesh_fill,mesh_fill/5,4,77.243153,77.247283,0.00413
8,view_projection,view_projection/3,2,0.098664,4.352004,4.25334
8,view_projection,view_projection/0,3,0.052503,3.01683,2.964327
8,view_projection,view_projection/1,4,0.064823,3.931988,3.867165
8,view_projection,view_projection/2,5,0.080778,3.551988,3.47121
8,view_projection,view_projection/4,6,0.105054,4.021066,3.916012
8,view_projection,view_projection/7,7,0.182815,4.096936,3.914121
8,view_projection,view_projection/6,8,0.168771,3.290661,3.12189
8,view_projection,view_projection/5,9,0.148605,3.054931,2.906326
8,view_scores,view_scores/7,2,4.538214,5.925269,1.387055
8,view_scores,view_scores/0,3,4.434076,6.862219,2.428143
8,view_scores,view_scores/4,4,4.524077,6.56195,2.037873
