frame,phase,task,thread,startMs,endMs,durationMs
7,mesh_fill,mesh_fill/1,9,76.392125,76.392745,0.00062
7,mesh_fill,mesh_fill/2,9,76.392835,76.393225,0.00039
7,mesh_fill,mesh_fill/3,9,76.393295,76.393515,0.00022
7,mesh_fill,mesh_fill/4,9,76.393575,76.393905,0.00033
7,mesh_fill,mesh_fill/5,9,76.393965,76.394305,0.00034
7,mesh_fill,mesh_fill/6,9,76.394365,76.394595,0.00023
7,mesh_fill,mesh_fill/7,9,76.394745,76.394915,0.00017
8,view_projection,view_projection/2,2,0.227415,3.87247,3.645055
8,view_projection,view_projection/3,3,0.281582,3.983193,3.701611
8,view_projection,view_projection/5,4,0.351629,3.978043,3.626414
8,view_projection,view_projection/1,5,0.199985,3.796338,3.596353
8,view_projection,view_projection/4,6,0.308158,4.275056,3.966898
8,view_projection,view_projection/7,7,0.382546,3.525777,3.143231
8,view_projection,view_projection/6,8,0.38116,3.87125,3.49009
8,view_projection,view_projection/0,9,0.160674,3.87493,3.714256
8,view_scores,view_scores/5,2,4.525408,7.5128,2.987392
8,view_scores,view_scores/4,3,4.522091,7.69192,3.169829
8,view_scores,view_scores/6,4,4.581054,7.235618,2.654564
8,view_scores,view_scores/1,5,4.450835,7.991151,3.540316
8,view_scores,view_scores/7,6,4.594709,7.257612,2.662903
8,view_scores,view_scores/0,7,4.447615,7.979262,3.531647
8,view_scores,view_scores/2,8,4.465861,8.070909,3.605048
8,view_scores,view_scores/3,9,4.483046,8.048379,3.565333
8,receiver_stage,receiver_stage/2,2,10.882603,34.711756,23.829153
8,receiver_stage,receiver_stage/3,3,10.889598,25.2275,14.337902
8,receiver_stage,receiver_stage/0,4,10.835021,34.63403,23.799009
8,receiver_stage,receiver_stage/5,5,10.935319,15.051241,4.115922
8,receiver_stage,receiver_stage/1,6,10.861292,49.472505,38.611213
8,receiver_stage,receiver_stage/4,7,10.913569,15.41104,4.497471
8,receiver_stage,receiver_stage/7,8,10.995266,16.274743,5.279477
8,receiver_stage,receiver_stage/6,9,10.963735,24.387163,13.423428
8,donor_stage,donor_stage/7,2,49.733013,56.741904,7.008891
8,donor_stage,donor_stage/3,3,49.683156,53.791098,4.107942
8,donor_stage,donor_stage/5,4,49.720432,54.104446,4.384014
8,donor_stage,donor_stage/0,5,49.619909,53.344346,3.724437
8,donor_stage,donor_stage/6,6,49.724366,53.669464,3.945098
8,donor_stage,donor_stage/1,7,49.638685,52.503699,2.865014
8,donor_stage,donor_stage/2,8,49.66863,53.369746,3.701116
8,donor_stage,donor_stage/4,9,49.746542,53.600047,3.853505
8,face_fill,face_fill/0,7,57.371786,57.372876,0.00109
8,face_fill,face_fill/1,7,57.373476,57.373586,0.00011
8,face_fill,face_fill/2,7,57.378056,57.378106,5e-05
8,face_fill,face_fill/3,7,57.378166,57.378256,9e-05
8,face_fill,face_fill/4,7,57.378306,57.378346,4e-05
8,face_fill,face_fill/5,7,57.378456,57.378506,5e-05
8,face_fill,face_fill/6,7,57.378906,57.378966,6e-05
8,face_fill,face_fill/7,7,57.379116,57.379156,4e-05
8,mesh_fill,mesh_fill/0,7,58.898731,58.902391,0.00366
8,mesh_fill,mesh_fill/1,7,58.903161,58.903551,0.00039
8,mesh_fill,mesh_fill/2,7,58.903611,58.904191,0.00058
8,mesh_fill,mesh_fill/3,7,58.904511,58.904651,0.00014
8,mesh_fill,mesh_fill/4,7,58.904711,58.904911,0.0002
8,mesh_fill,mesh_fill/5,7,58.905431,58.905741,0.00031
