frame,phase,frameMs,dispatchMs,taskSumMs,taskMaxMs,tasks,threads,waitMs,afterLastTaskMs,balanceRatio
13,donor_stage,57.575042,5.513989,32.195065,5.202914,8,8,5.286843,0.092178,0.7734863818621642
14,view_projection,60.04953,3.252519,22.85818,3.098766,8,8,3.093896,0.066597,0.9220678489437409
14,view_scores,60.04953,5.137023,35.651572,4.99176,8,8,4.962658,0.081297,0.8927605694184015
14,receiver_stage,60.04953,38.87343,117.249812,38.619958,8,8,38.611964,0.160135,0.3794987684864909
14,donor_stage,60.04953,6.490304,34.102266,6.135019,8,8,6.247257,0.118909,0.69482804372733
14,face_fill,60.04953,0.168064,0.003889,0.0026,8,1,0.00012,0.096713,0.18697115384615387
14,mesh_fill,60.04953,0.121583,0.01007,0.00619,8,1,0.00012,0.072032,0.20335218093699517
15,view_projection,59.817074,5.345354,37.748906,5.091707,8,8,5.18266,0.086412,0.9267252121930817
15,view_scores,59.817074,6.861968,42.891915,6.661563,8,8,6.623812,0.093157,0.8048395511683969
15,receiver_stage,59.817074,36.219177,129.515405,35.910542,8,8,35.890318,0.202967,0.45082654628270435
15,donor_stage,59.817074,6.714024,34.896417,6.401326,8,8,6.478848,0.063877,0.681429460864827
15,face_fill,59.817074,0.142224,0.002,0.00114,7,1,0.00037,0.088382,0.25062656641604014
15,mesh_fill,59.817074,0.135174,0.00499,0.00397,7,1,0.00012,0.095743,0.1795609931630083
16,view_projection,57.237777,3.241669,23.065794,3.106741,8,8,3.062675,0.054557,0.9280542697315289
16,view_scores,57.237777,3.575693,25.39293,3.437473,8,8,3.427779,0.080619,0.9233865255087095
16,receiver_stage,57.237777,35.883528,119.041758,35.665367,8,8,35.629361,0.145854,0.41721762599554907
16,donor_stage,57.237777,7.945491,35.044044,7.671524,8,8,7.758956,0.071847,0.5710085114769895
16,face_fill,57.237777,0.140144,0.00188,0.00109,8,1,0.00012,0.082607,0.21559633027522934
16,mesh_fill,57.237777,0.129034,0.004869,0.00308,8,1,0.00046,0.085858,0.1976055194805195
17,view_projection,51.299943,3.685036,23.550482,3.448319,8,8,3.48779,0.056697,0.8536942927843972
17,view_scores,51.299943,3.996964,27.109581,3.889065,8,8,3.855101,0.056453,0.871339930034597
17,receiver_stage,51.299943,34.66058,118.387277,34.43736,8,8,34.417394,0.143123,0.4297196308021289
17,donor_stage,51.299943,5.191365,31.250595,4.942158,8,8,5.016141,0.058567,0.790408638291208
18,view_projection,58.796539,3.246504,21.927979,3.036569,8,8,3.089801,0.071707,0.9026626350331575
18,view_scores,58.796539,4.871467,35.347891,4.725333,8,8,4.698592,0.075427,0.9350634918216345
18,receiver_stage,58.796539,34.532102,120.829423,34.332702,8,8,34.320877,0.127213,0.43992103723732556
18,donor_stage,58.796539,8.533277,35.804991,8.239038,8,8,8.326221,0.057733,0.5432216570672449
18,face_fill,58.796539,0.130573,0.00161,0.0011,8,1,0.00013,0.083213,0.18295454545454545
18,mesh_fill,58.796539,0.142504,0.01047,0.00483,8,2,0.00012,0.079138,0.27096273291925466
19,view_projection,51.853783,3.427329,23.617579,3.174062,8,8,3.247855,0.067417,0.9301007273959991
19,view_scores,51.853783,5.402396,37.402761,5.285867,8,8,5.244561,0.049592,0.8844991985231562
19,receiver_stage,51.853783,33.077515,113.254032,32.892769,8,8,32.864979,0.118665,0.43039106862666376
19,donor_stage,51.853783,6.166855,33.222668,5.906668,8,8,5.99347,0.074052,0.703075490276413
19,face_fill,51.853783,0.126093,0.001689,0.00108,8,1,0.00015,0.087773,0.1954861111111111
19,mesh_fill,51.853783,0.126953,0.00283,0.00191,8,1,0.00012,0.090853,0.18520942408376964
20,view_projection,48.557597,4.356523,29.368617,4.149172,8,8,4.22799,0.051047,0.8847734258787054
20,view_scores,48.557597,3.927532,27.238972,3.82069,8,8,3.787658,0.055471,0.8911666479091473
20,receiver_stage,48.557597,31.486528,119.67818,31.33027,8,8,31.280553,0.073161,0.47748622977076166
20,donor_stage,48.557597,4.930899,31.048951,4.708277,8,8,4.784905,0.058402,0.8243182962684651
20,face_fill,48.557597,0.143394,0.00169,0.00107,6,1,0.00013,0.099064,0.2632398753894081
20,mesh_fill,48.557597,0.133074,0.00504,0.00428,6,1,0.00013,0.091048,0.19626168224299065
21,view_projection,46.035727,3.4359,22.743324,3.149002,8,8,3.259525,0.069832,0.902798886758408
21,view_scores,46.035727,5.209915,36.200386,5.038671,8,8,5.019381,0.079207,0.8980638446129943
21,receiver_stage,46.035727,26.73531,123.160053,26.538055,8,8,26.527985,0.108048,0.5801105855346219
21,donor_stage,46.035727,6.321859,32.311468,6.086467,8,8,6.170776,0.058662,0.663592442052179
21,face_fill,46.035727,0.132163,0.00337,0.00115,7,2,0.00125,0.031336,0.4186335403726708
21,mesh_fill,46.035727,0.163754,0.008831,0.004221,7,2,0.00012,0.086993,0.29887975090533725
22,view_projection,47.767892,3.557033,24.668667,3.387303,8,8,3.398018,0.076878,0.9103358556940432
22,view_scores,47.767892,5.0368,35.583521,4.878517,8,8,4.855596,0.091137,0.9117402122407279
22,receiver_stage,47.767892,27.064323,128.652267,26.809901,8,8,26.813508,0.173706,0.599835612037508
22,donor_stage,47.767892,7.579047,35.929314,7.236428,8,8,7.382312,0.057141,0.6206327555528777
22,face_fill,47.767892,0.133263,0.00172,0.00101,8,1,0.00013,0.083767,0.21287128712871287
22,mesh_fill,47.767892,0.121583,0.00383,0.00202,8,1,9e-05,0.082747,0.2370049504950495
23,view_projection,44.591049,3.637815,24.886886,3.488086,8,8,3.49571,0.062747,0.8918532255225359
23,view_scores,44.591049,5.994285,38.485125,5.863523,8,8,5.807301,0.056076,0.8204351931424162
23,receiver_stage,44.591049,24.699572,121.455716,24.569183,8,8,24.532108,0.073643,0.6179271203279327
23,donor_stage,44.591049,5.332648,31.758036,5.129603,8,8,5.186615,0.067917,0.7738911763736881
23,face_fill,44.591049,0.134593,0.001848,0.00101,8,1,0.00028,0.092787,0.2287128712871287
23,mesh_fill,44.591049,0.122354,0.00715,0.00567,8,1,0.00012,0.081188,0.1576278659611993
24,view_projection,43.247593,3.034368,20.4055,2.846724,8,8,2.892795,0.063561,0.896008007801248
24,view_scores,43.247593,4.745489,33.916163,4.61994,8,8,4.579075,0.052472,0.9176570204374949
24,receiver_stage,43.247593,25.434826,118.678695,25.256062,8,8,25.218656,0.090042,0.5873772750082733
24,donor_stage,43.247593,5.934309,30.473987,5.694027,8,8,5.765344,0.071677,0.6689902199269515
24,face_fill,43.247593,0.126353,0.00649,0.00592,8,1,0.00022,0.078582,0.13703547297297297
24,mesh_fill,43.247593,0.122063,0.003219,0.00181,8,1,0.00012,0.084717,0.22230662983425414
25,view_projection,41.788746,4.825355,33.527904,4.599184,8,8,4.695252,0.054596,0.9112459949417113
25,view_scores,41.788746,3.48047,25.0197,3.373577,8,8,3.339957,0.056853,0.9270464257967137
25,receiver_stage,41.788746,23.789443,115.779911,23.642414,8,8,23.579937,0.086988,0.6121409123027792
25,donor_stage,41.788746,5.58781,30.239852,5.340529,8,8,5.412926,0.063861,0.7077915876872871
25,face_fill,41.788746,0.125343,0.001641,0.00088,8,1,0.00033,0.085102,0.2330965909090909
25,mesh_fill,41.788746,0.124603,0.003101,0.001571,8,1,0.00011,0.091272,0.24673774665817952
26,view_projection,42.30808,4.4407,31.454731,4.217455,8,8,4.295557,0.068191,0.9322782045095916
26,view_scores,42.30808,3.26809,23.644673,3.141186,8,8,3.117946,0.055357,0.9409134400191521
26,receiver_stage,42.30808,24.086006,118.162074,23.939228,8,8,23.906471,0.068521,0.616989789729226
26,donor_stage,42.30808,6.647828,29.800819,6.432086,8,8,6.502254,0.057857,0.5791437451240546
26,face_fill,42.30808,0.124603,0.00181,0.0011,8,1,0.00014,0.082142,0.20568181818181816
26,mesh_fill,42.30808,0.127123,0.0037,0.00227,8,1,0.00135,0.081557,0.2037444933920705
27,view_projection,45.499268,3.467485,24.32507,3.287335,8,8,3.323442,0.086783,0.9249540281109165
27,view_scores,45.499268,4.373173,31.25647,4.247035,8,8,4.198219,0.051851,0.9199497414078291
27,receiver_stage,45.499268,24.180553,125.50644,23.993479,8,8,23.980678,0.091242,0.6538570334047846
27,donor_stage,45.499268,6.613517,33.322817,6.35856,8,8,6.437272,0.053017,0.655077898926801
27,face_fill,45.499268,0.148264,0.00612,0.00436,8,1,0.00047,0.095842,0.17545871559633025
27,mesh_fill,45.499268,0.125683,0.00722,0.00353,8,1,0.0014,0.078422,0.2556657223796034
28,view_projection,52.857648,3.346157,22.638318,3.148456,8,8,3.176742,0.072361,0.8987865004306874
28,view_scores,52.857648,4.885466,34.981998,4.718093,8,8,4.666151,0.073716,0.926804484354166
28,receiver_stage,52.857648,33.48293,148.796024,33.058044,8,8,33.163832,0.228311,0.5626316850446444
28,donor_stage,52.857648,6.268623,34.002032,6.026786,8,8,6.090258,0.069527,0.7052272969373725
28,face_fill,52.857648,0.143573,0.00286,0.00192,8,1,0.00013,0.096042,0.18619791666666666
28,mesh_fill,52.857648,0.089932,0.00354,0.00197,8,1,0.00014,0.041906,0.22461928934010153
29,view_projection,62.179801,2.904396,20.342301,2.633409,8,8,2.68044,0.045601,0.9655878084262642
29,view_scores,62.179801,5.568635,35.363023,5.438981,8,8,5.411711,0.082483,0.812721698237225
29,receiver_stage,62.179801,40.895852,128.641967,40.640366,8,8,40.591655,0.190771,0.39567177802975495
29,donor_stage,62.179801,7.272004,33.988202,6.948226,8,8,7.011117,0.061747,0.6114546720270757
29,face_fill,62.179801,0.143303,0.0021,0.00125,8,1,0.00012,0.093977,0.21
29,mesh_fill,62.179801,0.133783,0.00541,0.00228,8,2,0.00013,0.079652,0.29660087719298245
30,view_projection,59.546073,3.174922,21.984731,3.05807,8,8,3.006328,0.04296,0.8986358634694432
30,view_scores,59.546073,3.583999,25.679347,3.393389,8,8,3.411483,0.111213,0.9459329228096159
30,receiver_stage,59.546073,39.259731,125.188816,39.001338,8,8,38.965122,0.200281,0.4012324397691177
30,donor_stage,59.546073,7.350026,32.926108,7.046698,8,8,7.12727,0.061771,0.5840698012033437
30,face_fill,59.546073,0.145284,0.004311,0.00322,8,1,0.00012,0.090947,0.16735248447204967
30,mesh_fill,59.546073,0.129803,0.008101,0.00452,8,1,0.00013,0.083307,0.22403207964601773
31,view_projection,50.321393,3.752462,24.704188,3.518351,8,8,3.596478,0.063652,0.8776905715205787
31,view_scores,50.321393,5.097803,34.022545,4.983204,8,8,4.909068,0.053467,0.8534304686302228
31,receiver_stage,50.321393,34.392464,133.99844,34.086996,8,8,34.082346,0.244192,0.4913840163562667
31,donor_stage,50.321393,4.456616,29.035688,4.144468,8,8,4.22873,0.063542,0.8757362826785007
