case,sourceFrame,frame,phase,witness,u,v,reference,height,heightResidual,visible,error,futureError,returnError,face,priority,rank
dem-sierra-b50000-transactional-t8,48,32,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.3011138252037839,2.0150116667015787,2.1651829240802596,-236,7.7746888341171401,5277
dem-sierra-b50000-transactional-t8,48,32,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.4396616882220568,0.78073448604236473,0.69444685299859799,2160,8.4319406043060567,5096
dem-sierra-b50000-transactional-t8,48,32,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.2389511693691295,1.9558670703725063,2.0997835843299968,-237,4.7152688795015045,6737
dem-sierra-b50000-transactional-t8,48,33,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.2664150280380708,2.0150116667015787,2.1651829240802596,-236,7.426953674100532,5326
dem-sierra-b50000-transactional-t8,48,33,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.3427206815098822,0.78073448604236473,0.69444685299859799,2160,7.4948005223408325,5297
dem-sierra-b50000-transactional-t8,48,33,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.2046929645930584,1.9558670703725063,2.0997835843299968,-237,4.5189330041991687,6839
dem-sierra-b50000-transactional-t8,48,33,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.2664150280380708,2.0150116667015787,2.1651829240802596,-236,7.426953674100532,5326
dem-sierra-b50000-transactional-t8,48,33,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.3427206815098822,0.78073448604236473,0.69444685299859799,2160,7.4948005223408325,5297
dem-sierra-b50000-transactional-t8,48,33,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.2046929645930584,1.9558670703725063,2.0997835843299968,-237,4.5189330041991687,6839
dem-sierra-b50000-transactional-t8,48,34,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.2345667265968712,2.0150116667015787,2.1651829240802596,-236,7.1114784934336797,5268
dem-sierra-b50000-transactional-t8,48,34,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.2612936299307129,0.78073448604236473,0.69444685299859799,2160,6.7188078788128465,5408
dem-sierra-b50000-transactional-t8,48,34,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.1732540122953554,1.9558670703725063,2.0997835843299968,-237,4.3397227846836861,6835
dem-sierra-b50000-transactional-t8,48,34,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.2345667265968712,2.0150116667015787,2.1651829240802596,-236,7.1114784934336797,5268
dem-sierra-b50000-transactional-t8,48,34,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.2612936299307129,0.78073448604236473,0.69444685299859799,2160,6.7188078788128465,5408
dem-sierra-b50000-transactional-t8,48,34,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.1732540122953554,1.9558670703725063,2.0997835843299968,-237,4.3397227846836861,6835
dem-sierra-b50000-transactional-t8,48,35,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.2053708308778819,2.0150116667015787,2.1651829240802596,-236,6.8251788675970637,5127
dem-sierra-b50000-transactional-t8,48,35,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.1919989947579757,0.78073448604236473,0.69444685299859799,2160,6.0699942972038441,5477
dem-sierra-b50000-transactional-t8,48,35,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.1444352923037671,1.9558670703725063,2.0997835843299968,-237,4.1759974053297144,6784
dem-sierra-b50000-transactional-t8,48,35,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.2053708308778819,2.0150116667015787,2.1651829240802596,-236,6.8251788675970637,5127
dem-sierra-b50000-transactional-t8,48,35,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.1919989947579757,0.78073448604236473,0.69444685299859799,2160,6.0699942972038441,5477
dem-sierra-b50000-transactional-t8,48,35,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.1444352923037671,1.9558670703725063,2.0997835843299968,-237,4.1759974053297144,6784
dem-sierra-b50000-transactional-t8,48,36,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.1786591318080686,2.0150116667015787,2.1651829240802596,-236,6.5654008272303495,4959
dem-sierra-b50000-transactional-t8,48,36,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.1323655205073953,0.78073448604236473,0.69444685299859799,2160,5.5228842945986312,5522
dem-sierra-b50000-transactional-t8,48,36,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.1180678956684478,1.9558670703725063,2.0997835843299968,-237,4.0263402858861914,6712
dem-sierra-b50000-transactional-t8,48,36,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.1786591318080686,2.0150116667015787,2.1651829240802596,-236,6.5654008272303495,4959
dem-sierra-b50000-transactional-t8,48,36,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.1323655205073953,0.78073448604236473,0.69444685299859799,2160,5.5228842945986312,5522
dem-sierra-b50000-transactional-t8,48,36,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.1180678956684478,1.9558670703725063,2.0997835843299968,-237,4.0263402858861914,6712
dem-sierra-b50000-transactional-t8,48,37,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.1542878555300371,2.0150116667015787,2.1651829240802596,-236,6.3298602804987629,4749
dem-sierra-b50000-transactional-t8,48,37,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.0805549124082972,0.78073448604236473,0.69444685299859799,2160,5.0580866234341739,5542
dem-sierra-b50000-transactional-t8,48,37,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.0940075296262206,1.9558670703725063,2.0997835843299968,-237,3.8895267237606372,0
dem-sierra-b50000-transactional-t8,48,37,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.1542878555300371,2.0150116667015787,2.1651829240802596,-236,6.3298602804987629,4749
dem-sierra-b50000-transactional-t8,48,37,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.0805549124082972,0.78073448604236473,0.69444685299859799,2160,5.0580866234341739,5542
dem-sierra-b50000-transactional-t8,48,37,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.0940075296262206,1.9558670703725063,2.0997835843299968,-237,3.8895267237606372,0
dem-sierra-b50000-transactional-t8,48,38,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.1321327595497821,2.0150116667015787,2.1651829240802596,-236,6.1165859176462911,4557
dem-sierra-b50000-transactional-t8,48,38,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.0351743901471329,0.78073448604236473,0.69444685299859799,2160,4.6606218208861057,5537
dem-sierra-b50000-transactional-t8,48,38,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.0721295695080384,1.9558670703725063,2.0997835843299968,-237,3.7644950213277069,0
dem-sierra-b50000-transactional-t8,48,38,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.1321327595497821,2.0150116667015787,2.1651829240802596,-236,6.1165859176462911,4557
dem-sierra-b50000-transactional-t8,48,38,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,0,1.0351743901471329,0.78073448604236473,0.69444685299859799,2160,4.6606218208861057,5537
dem-sierra-b50000-transactional-t8,48,38,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.0721295695080384,1.9558670703725063,2.0997835843299968,-237,3.7644950213277069,0
dem-sierra-b50000-transactional-t8,48,39,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.1120876415834844,2.0150116667015787,2.1651829240802596,-236,5.9238902534114883,4343
dem-sierra-b50000-transactional-t8,48,39,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.9951543929538913,0.78073448604236473,0.69444685299859799,2160,4.3187944199209989,5564
dem-sierra-b50000-transactional-t8,48,39,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.0523275010981568,1.9558670703725063,2.0997835843299968,-237,3.6503324716186665,0
dem-sierra-b50000-transactional-t8,48,39,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.1120876415834844,2.0150116667015787,2.1651829240802596,-236,5.9238902534114883,4343
dem-sierra-b50000-transactional-t8,48,39,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.9951543929538913,0.78073448604236473,0.69444685299859799,2160,4.3187944199209989,5564
dem-sierra-b50000-transactional-t8,48,39,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.0523275010981568,1.9558670703725063,2.0997835843299968,-237,3.6503324716186665,0
dem-sierra-b50000-transactional-t8,48,40,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.0940600528164079,2.0150116667015787,2.1651829240802596,-236,5.7503186151815608,4111
dem-sierra-b50000-transactional-t8,48,40,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.95965931007746319,0.78073448604236473,0.69444685299859799,2160,4.0233506130861549,5575
dem-sierra-b50000-transactional-t8,48,40,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.0345086349361954,1.9558670703725063,2.0997835843299968,-237,3.5462476290740494,0
dem-sierra-b50000-transactional-t8,48,40,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.0940600528164079,2.0150116667015787,2.1651829240802596,-236,5.7503186151815608,4111
dem-sierra-b50000-transactional-t8,48,40,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.95965931007746319,0.78073448604236473,0.69444685299859799,2160,4.0233506130861549,5575
dem-sierra-b50000-transactional-t8,48,40,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.0345086349361954,1.9558670703725063,2.0997835843299968,-237,3.5462476290740494,0
dem-sierra-b50000-transactional-t8,48,41,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.0779714705606849,2.0150116667015787,2.1651829240802596,-236,5.5946320077091141,3864
dem-sierra-b50000-transactional-t8,48,41,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.92802944921958563,0.78073448604236473,0.69444685299859799,2160,3.7669082296413445,0
dem-sierra-b50000-transactional-t8,48,41,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.018594206283876,1.9558670703725063,2.0997835843299968,-237,3.4515632141488677,0
dem-sierra-b50000-transactional-t8,48,41,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,0,2.0779714705606849,2.0150116667015787,2.1651829240802596,-236,5.5946320077091141,3864
dem-sierra-b50000-transactional-t8,48,41,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.92802944921958563,0.78073448604236473,0.69444685299859799,2160,3.7669082296413445,0
dem-sierra-b50000-transactional-t8,48,41,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,0,2.018594206283876,1.9558670703725063,2.0997835843299968,-237,3.4515632141488677,0
dem-sierra-b50000-transactional-t8,48,42,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0637524753064524,2.0150116667015787,2.1651829240802596,-236,5.4557749694035005,3593
dem-sierra-b50000-transactional-t8,48,42,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.89973603044196504,0.78073448604236473,0.69444685299859799,2160,3.5435162358461625,0
dem-sierra-b50000-transactional-t8,48,42,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,2.0045146236276365,1.9558670703725063,2.0997835843299968,-237,3.3656983864597541,0
dem-sierra-b50000-transactional-t8,48,42,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0637524753064524,2.0150116667015787,2.1651829240802596,-236,5.4557749694035005,3593
dem-sierra-b50000-transactional-t8,48,42,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.89973603044196504,0.78073448604236473,0.69444685299859799,2160,3.5435162358461625,0
dem-sierra-b50000-transactional-t8,48,42,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,2.0045146236276365,1.9558670703725063,2.0997835843299968,-237,3.3656983864597541,0
dem-sierra-b50000-transactional-t8,48,43,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0513448348563439,2.0150116667015787,2.1651829240802596,-236,5.3328603333467246,3296
dem-sierra-b50000-transactional-t8,48,43,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.87435145978017192,0.78073448604236473,0.69444685299859799,2160,3.3483396496189859,0
dem-sierra-b50000-transactional-t8,48,43,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9922114359661285,1.9558670703725063,2.0997835843299968,-237,3.2881623390686152,0
dem-sierra-b50000-transactional-t8,48,43,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0513448348563439,2.0150116667015787,2.1651829240802596,-236,5.3328603333467246,3296
dem-sierra-b50000-transactional-t8,48,43,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.87435145978017192,0.78073448604236473,0.69444685299859799,2160,3.3483396496189859,0
dem-sierra-b50000-transactional-t8,48,43,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9922114359661285,1.9558670703725063,2.0997835843299968,-237,3.2881623390686152,0
dem-sierra-b50000-transactional-t8,48,44,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0406993795243036,2.0150116667015787,2.1651829240802596,-236,5.2251508371343141,3052
dem-sierra-b50000-transactional-t8,48,44,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.85152673079383645,0.78073448604236473,0.69444685299859799,2160,3.1774223878425398,0
dem-sierra-b50000-transactional-t8,48,44,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9816352380197948,1.9558670703725063,2.0997835843299968,-237,3.2185449899864529,0
dem-sierra-b50000-transactional-t8,48,44,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0406993795243036,2.0150116667015787,2.1651829240802596,-236,5.2251508371343141,3052
dem-sierra-b50000-transactional-t8,48,44,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.85152673079383645,0.78073448604236473,0.69444685299859799,2160,3.1774223878425398,0
dem-sierra-b50000-transactional-t8,48,44,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9816352380197948,1.9558670703725063,2.0997835843299968,-237,3.2185449899864529,0
dem-sierra-b50000-transactional-t8,48,45,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0317740247939273,2.0150116667015787,2.1651829240802596,-236,5.1320431429066904,2757
dem-sierra-b50000-transactional-t8,48,45,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.83097326736726507,0.78073448604236473,0.69444685299859799,2160,3.0275008018332907,0
dem-sierra-b50000-transactional-t8,48,45,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9727437043732394,1.9558670703725063,2.0997835843299968,-237,3.1565083879316345,0
dem-sierra-b50000-transactional-t8,48,45,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0317740247939273,2.0150116667015787,2.1651829240802596,-236,5.1320431429066904,2757
dem-sierra-b50000-transactional-t8,48,45,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.83097326736726507,0.78073448604236473,0.69444685299859799,2160,3.0275008018332907,0
dem-sierra-b50000-transactional-t8,48,45,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9727437043732394,1.9558670703725063,2.0997835843299968,-237,3.1565083879316345,0
dem-sierra-b50000-transactional-t8,48,46,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0245349996638398,2.0150116667015787,2.1651829240802596,-236,5.0530611743475067,2387
dem-sierra-b50000-transactional-t8,48,46,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.81245184118370206,0.78073448604236473,0.69444685299859799,2160,2.8958713990585094,0
dem-sierra-b50000-transactional-t8,48,46,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9655027652635677,1.9558670703725063,2.0997835843299968,-237,3.1017852005480973,0
dem-sierra-b50000-transactional-t8,48,46,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0245349996638398,2.0150116667015787,2.1651829240802596,-236,5.0530611743475067,2387
dem-sierra-b50000-transactional-t8,48,46,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.81245184118370206,0.78073448604236473,0.69444685299859799,2160,2.8958713990585094,0
dem-sierra-b50000-transactional-t8,48,46,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9655027652635677,1.9558670703725063,2.0997835843299968,-237,3.1017852005480973,0
dem-sierra-b50000-transactional-t8,48,47,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0189542873684032,2.0150116667015787,2.1651829240802596,-236,4.9878414879492237,2117
dem-sierra-b50000-transactional-t8,48,47,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.79576177844567353,0.78073448604236473,0.69444685299859799,2160,2.7802790506771959,0
dem-sierra-b50000-transactional-t8,48,47,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9598840944723526,1.9558670703725063,2.0997835843299968,-237,3.0541704045170901,0
dem-sierra-b50000-transactional-t8,48,47,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0189542873684032,2.0150116667015787,2.1651829240802596,-236,4.9878414879492237,2117
dem-sierra-b50000-transactional-t8,48,47,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.79576177844567353,0.78073448604236473,0.69444685299859799,2160,2.7802790506771959,0
dem-sierra-b50000-transactional-t8,48,47,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9598840944723526,1.9558670703725063,2.0997835843299968,-237,3.0541704045170901,0
dem-sierra-b50000-transactional-t8,48,48,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0150116667015787,2.0150116667015787,2.1651829240802596,-236,4.9361320919279983,1849
dem-sierra-b50000-transactional-t8,48,48,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.78073448604236473,0.78073448604236473,0.69444685299859799,2160,2.6788358347759678,0
dem-sierra-b50000-transactional-t8,48,48,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9558670703725063,1.9558670703725063,2.0997835843299968,-237,3.0135224581840925,0
dem-sierra-b50000-transactional-t8,48,48,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0150116667015787,2.0150116667015787,2.1651829240802596,-236,4.9361320919279983,1849
dem-sierra-b50000-transactional-t8,48,48,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.78073448604236473,0.78073448604236473,0.69444685299859799,2160,2.6788358347759678,0
dem-sierra-b50000-transactional-t8,48,48,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9558670703725063,1.9558670703725063,2.0997835843299968,-237,3.0135224581840925,0
dem-sierra-b50000-transactional-t8,48,49,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0126920207824184,2.0150116667015787,2.1651829240802596,-236,4.8977807666330335,1564
dem-sierra-b50000-transactional-t8,48,49,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.76722714199000508,0.78073448604236473,0.69444685299859799,2160,2.5899541532526356,0
dem-sierra-b50000-transactional-t8,48,49,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9534361542434473,1.9558670703725063,2.0997835843299968,-237,2.9797571811027024,0
dem-sierra-b50000-transactional-t8,48,49,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0126920207824184,2.0150116667015787,2.1651829240802596,-236,4.8977807666330335,1564
dem-sierra-b50000-transactional-t8,48,49,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.76722714199000508,0.78073448604236473,0.69444685299859799,2160,2.5899541532526356,0
dem-sierra-b50000-transactional-t8,48,49,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9534361542434473,1.9558670703725063,2.0997835843299968,-237,2.9797571811027024,0
dem-sierra-b50000-transactional-t8,48,50,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0119869050645307,2.0150116667015787,2.1651829240802596,-236,4.8727351234306839,1287
dem-sierra-b50000-transactional-t8,48,50,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.75511846289538886,0.78073448604236473,0.69444685299859799,2160,2.5122941083092396,0
dem-sierra-b50000-transactional-t8,48,50,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.952582391489861,1.9558670703725063,2.0997835843299968,-237,2.9528488489765703,0
dem-sierra-b50000-transactional-t8,48,50,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0119869050645307,2.0150116667015787,2.1651829240802596,-236,4.8727351234306839,1287
dem-sierra-b50000-transactional-t8,48,50,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.75511846289538886,0.78073448604236473,0.69444685299859799,2160,2.5122941083092396,0
dem-sierra-b50000-transactional-t8,48,50,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.952582391489861,1.9558670703725063,2.0997835843299968,-237,2.9528488489765703,0
dem-sierra-b50000-transactional-t8,48,51,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0128939088157667,2.0150116667015787,2.1651829240802596,-236,4.8610416753018573,1026
dem-sierra-b50000-transactional-t8,48,51,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.74430568885780501,0.78073448604236473,0.69444685299859799,2160,2.4447262675539871,0
dem-sierra-b50000-transactional-t8,48,51,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9533027925261883,1.9558670703725063,2.0997835843299968,-237,2.9328311099523416,0
dem-sierra-b50000-transactional-t8,48,51,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0128939088157667,2.0150116667015787,2.1651829240802596,-236,4.8610416753018573,1026
dem-sierra-b50000-transactional-t8,48,51,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.74430568885780501,0.78073448604236473,0.69444685299859799,2160,2.4447262675539871,0
dem-sierra-b50000-transactional-t8,48,51,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9533027925261883,1.9558670703725063,2.0997835843299968,-237,2.9328311099523416,0
dem-sierra-b50000-transactional-t8,48,52,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0154165339641548,2.0150116667015787,2.1651829240802596,-236,4.862840736849642,755
dem-sierra-b50000-transactional-t8,48,52,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.7347008330713356,0.78073448604236473,0.69444685299859799,2160,2.3862916700528052,0
dem-sierra-b50000-transactional-t8,48,52,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9556001921924031,1.9558670703725063,2.0997835843299968,-237,2.9197940906733724,0
dem-sierra-b50000-transactional-t8,48,52,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0154165339641548,2.0150116667015787,2.1651829240802596,-236,4.862840736849642,755
dem-sierra-b50000-transactional-t8,48,52,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.7347008330713356,0.78073448604236473,0.69444685299859799,2160,2.3862916700528052,0
dem-sierra-b50000-transactional-t8,48,52,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9556001921924031,1.9558670703725063,2.0997835843299968,-237,2.9197940906733724,0
dem-sierra-b50000-transactional-t8,48,53,before,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0195634303435002,2.0150116667015787,2.1651829240802596,-236,4.8783690931870183,555
dem-sierra-b50000-transactional-t8,48,53,before,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.72622895485242833,0.78073448604236473,0.69444685299859799,2160,2.3361801880338517,0
dem-sierra-b50000-transactional-t8,48,53,before,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9594825133388132,1.9558670703725063,2.0997835843299968,-237,2.9138867718791759,0
dem-sierra-b50000-transactional-t8,48,53,after,0,0.73828125,0.9921875,6.4218296690446302,6.6430747523428595,0.22124508329822934,1,2.0195634303435002,2.0150116667015787,2.1651829240802596,-236,4.8783690931870183,555
dem-sierra-b50000-transactional-t8,48,53,after,1,0.5625,0.453125,8.6942328110433884,8.5864310264587402,-0.10780178458464817,1,0.72622895485242833,0.78073448604236473,0.69444685299859799,2160,2.3361801880338517,0
dem-sierra-b50000-transactional-t8,48,53,after,2,0.73828125,0.98828125,6.4399023604209287,6.6551666368825417,0.21526427646161306,1,1.9594825133388132,1.9558670703725063,2.0997835843299968,-237,2.9138867718791759,0
