case,sourceFrame,frame,witness,root,rank,priority,threshold,sampleMaxPx,stage,selected,details
dem-canyon-b50000-transactional-t8,48,61,2,-530,74,6.329202829920588,4,0,flip_exhausted,False,"{""frame"":61,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,62,0,-319,5,13.529298953621824,4,0,flip_exhausted,False,"{""frame"":62,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,62,1,-319,5,13.529298953621824,4,0,flip_exhausted,False,"{""frame"":62,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,62,2,-530,55,6.659006880999848,4,0,flip_exhausted,False,"{""frame"":62,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,63,0,-319,5,14.008275484156071,4,0,flip_exhausted,False,"{""frame"":63,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,63,1,-319,5,14.008275484156071,4,0,flip_exhausted,False,"{""frame"":63,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,63,2,-530,43,7.039512344074487,4,0,flip_exhausted,False,"{""frame"":63,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,64,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":64,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,64,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":64,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,64,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":64,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,65,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":65,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,65,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":65,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,65,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":65,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,66,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":66,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,66,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":66,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,66,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":66,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,67,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":67,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,67,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":67,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,67,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":67,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,68,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":68,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,68,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":68,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,68,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":68,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,69,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":69,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,69,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":69,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,69,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":69,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,70,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":70,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,70,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":70,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,70,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":70,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,71,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":71,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,71,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":71,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,71,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":71,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,72,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":72,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,72,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":72,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,72,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":72,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,73,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":73,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,73,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":73,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,73,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":73,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,74,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":74,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,74,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":74,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,74,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":74,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,75,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":75,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,75,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":75,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,75,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":75,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,76,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":76,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,76,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":76,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,76,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":76,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,77,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":77,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,77,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":77,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,77,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":77,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,78,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":78,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,78,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":78,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,78,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":78,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,79,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":79,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,79,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":79,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,79,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":79,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,80,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":80,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,80,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":80,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,80,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":80,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,81,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":81,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,81,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":81,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,81,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":81,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
